year,month,date,city,market,mom_index,yoy_index,ytd_average_index,source_url
2025,7,2025-07,济南,new_house,99.7,96.0,95.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,青岛,new_house,99.6,98.2,96.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,郑州,new_house,99.4,96.4,95.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,武汉,new_house,99.3,96.4,94.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,长沙,new_house,99.6,97.3,95.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,广州,new_house,99.7,95.4,93.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,深圳,new_house,99.4,97.8,96.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,南宁,new_house,100.0,98.4,95.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,海口,new_house,99.2,94.9,95.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,重庆,new_house,99.5,97.9,95.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,成都,new_house,99.8,100.1,98.3,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,贵阳,new_house,99.5,96.2,95.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,昆明,new_house,99.8,93.1,92.4,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,西安,new_house,99.7,95.8,97.3,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,兰州,new_house,99.3,94.6,93.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,西宁,new_house,99.7,95.6,94.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,银川,new_house,99.5,96.8,96.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,乌鲁木齐,new_house,100.3,100.3,98.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,唐山,new_house,99.6,93.5,92.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,秦皇岛,new_house,99.5,94.4,93.4,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,包头,new_house,99.4,94.4,93.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,丹东,new_house,99.8,95.5,94.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,锦州,new_house,99.7,96.1,95.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,吉林,new_house,99.5,94.8,94.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,牡丹江,new_house,99.9,96.0,93.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,无锡,new_house,99.8,96.0,96.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,徐州,new_house,100.0,95.7,94.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,扬州,new_house,99.2,94.0,94.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,温州,new_house,99.9,94.3,91.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,金华,new_house,99.7,94.6,92.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,蚌埠,new_house,99.7,95.0,94.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,安庆,new_house,99.8,95.6,94.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,泉州,new_house,99.4,95.5,93.4,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,九江,new_house,99.7,97.2,94.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,赣州,new_house,99.6,97.7,95.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,烟台,new_house,99.7,95.6,94.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,济宁,new_house,99.8,96.3,95.4,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,洛阳,new_house,99.7,95.7,94.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,平顶山,new_house,99.9,99.2,98.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,宜昌,new_house,100.2,98.4,96.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,襄阳,new_house,99.3,95.3,94.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,岳阳,new_house,99.8,94.8,93.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,常德,new_house,100.1,95.9,93.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,韶关,new_house,99.9,95.8,94.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,湛江,new_house,99.8,97.9,95.4,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,惠州,new_house,99.8,96.3,94.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,桂林,new_house,99.5,96.7,96.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,北海,new_house,99.4,93.3,93.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,三亚,new_house,100.2,99.0,97.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,泸州,new_house,99.6,94.0,93.3,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,南充,new_house,99.5,97.5,97.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,遵义,new_house,99.9,97.1,96.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,大理,new_house,99.8,94.7,93.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,北京,second_hand,98.9,97.1,97.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,天津,second_hand,99.4,96.8,95.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,石家庄,second_hand,99.3,94.2,93.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,太原,second_hand,100.2,95.4,95.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,呼和浩特,second_hand,99.4,91.3,89.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,沈阳,second_hand,99.7,95.3,94.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,大连,second_hand,99.6,93.8,92.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,长春,second_hand,99.5,93.7,93.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,哈尔滨,second_hand,99.4,93.7,92.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,上海,second_hand,99.1,97.8,98.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,南京,second_hand,99.2,93.9,94.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,杭州,second_hand,99.3,97.3,97.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,宁波,second_hand,99.2,94.2,93.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,合肥,second_hand,99.4,92.6,92.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,福州,second_hand,99.4,92.9,91.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,厦门,second_hand,99.3,94.2,91.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,南昌,second_hand,99.6,93.5,90.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,济南,second_hand,99.6,94.1,92.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,青岛,second_hand,99.4,95.1,93.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,郑州,second_hand,99.3,91.9,92.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,武汉,second_hand,98.9,94.4,92.3,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,长沙,second_hand,99.3,93.3,92.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,广州,second_hand,99.0,94.0,92.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,深圳,second_hand,99.1,97.5,96.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,南宁,second_hand,99.4,93.1,91.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,海口,second_hand,99.4,95.9,94.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,重庆,second_hand,99.5,96.0,95.3,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,成都,second_hand,99.6,99.7,97.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,贵阳,second_hand,99.4,95.3,95.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,昆明,second_hand,99.6,91.9,92.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,西安,second_hand,99.1,93.1,93.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,兰州,second_hand,99.7,93.5,92.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,西宁,second_hand,100.0,96.0,93.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,银川,second_hand,99.7,95.6,95.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,乌鲁木齐,second_hand,99.7,95.4,94.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,唐山,second_hand,99.3,90.6,89.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,秦皇岛,second_hand,99.2,90.6,89.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,包头,second_hand,99.3,91.5,90.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,丹东,second_hand,99.5,92.9,91.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,锦州,second_hand,99.6,93.0,92.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,吉林,second_hand,99.7,95.6,94.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,牡丹江,second_hand,99.8,94.1,92.6,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,无锡,second_hand,99.3,95.0,94.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,徐州,second_hand,99.0,92.3,92.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,扬州,second_hand,99.6,91.5,91.4,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,温州,second_hand,99.6,91.8,90.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,金华,second_hand,99.5,92.5,90.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,蚌埠,second_hand,99.6,95.2,94.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,安庆,second_hand,99.5,92.8,91.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,泉州,second_hand,99.7,92.3,89.9,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,九江,second_hand,99.9,94.0,92.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,赣州,second_hand,99.4,97.7,96.3,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,烟台,second_hand,99.2,93.3,91.7,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,济宁,second_hand,99.3,94.8,94.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,洛阳,second_hand,99.6,95.3,94.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,平顶山,second_hand,99.7,95.4,95.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,宜昌,second_hand,99.5,94.6,93.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,襄阳,second_hand,99.2,91.6,90.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,岳阳,second_hand,99.6,94.3,94.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,常德,second_hand,99.3,92.4,91.8,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,韶关,second_hand,99.5,94.2,93.5,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,湛江,second_hand,99.3,94.4,93.3,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,惠州,second_hand,99.5,91.5,90.1,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,桂林,second_hand,99.4,95.1,95.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,北海,second_hand,99.4,93.7,94.4,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,三亚,second_hand,99.5,93.4,93.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,泸州,second_hand,99.4,94.2,93.0,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,南充,second_hand,99.8,96.2,94.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,遵义,second_hand,99.7,94.3,94.2,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,7,2025-07,大理,second_hand,99.6,94.8,93.4,https://www.stats.gov.cn/sj/zxfbhjd/202508/t20250815_1960781.html
2025,8,2025-08,北京,new_house,99.6,96.5,95.3,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,天津,new_house,99.5,98.2,97.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,石家庄,new_house,99.5,96.7,96.5,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,太原,new_house,99.7,101.0,101.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,呼和浩特,new_house,99.8,94.5,94.2,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,沈阳,new_house,100.2,99.8,98.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,大连,new_house,99.7,97.2,95.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,长春,new_house,99.8,96.5,96.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,哈尔滨,new_house,99.6,96.4,95.2,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,上海,new_house,100.4,105.9,105.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,南京,new_house,99.4,98.7,98.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,杭州,new_house,100.4,102.6,100.6,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,宁波,new_house,99.6,99.3,96.3,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,合肥,new_house,100.2,99.2,96.4,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,福州,new_house,100.0,97.0,94.2,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,厦门,new_house,99.5,98.7,95.4,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,南昌,new_house,99.7,95.2,95.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,济南,new_house,99.4,96.3,95.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,青岛,new_house,99.7,98.5,96.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,郑州,new_house,99.6,96.5,95.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,武汉,new_house,99.5,96.7,95.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,长沙,new_house,99.7,98.1,95.6,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,广州,new_house,99.8,95.7,93.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,深圳,new_house,99.6,98.3,96.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,南宁,new_house,100.3,99.5,96.2,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,海口,new_house,100.0,95.5,95.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,重庆,new_house,99.3,97.6,96.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,成都,new_house,99.8,101.0,98.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,贵阳,new_house,99.4,96.3,95.6,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,昆明,new_house,99.7,94.6,92.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,西安,new_house,99.4,95.3,97.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,兰州,new_house,99.6,95.9,93.4,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,西宁,new_house,100.1,96.2,95.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,银川,new_house,99.8,97.2,96.3,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,乌鲁木齐,new_house,100.1,100.6,98.4,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,唐山,new_house,99.4,93.8,92.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,秦皇岛,new_house,99.6,94.7,93.6,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,包头,new_house,99.1,94.2,93.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,丹东,new_house,99.6,95.7,94.6,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,锦州,new_house,99.8,96.5,95.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,吉林,new_house,100.2,96.1,94.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,牡丹江,new_house,99.8,96.4,94.2,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,无锡,new_house,99.5,96.2,96.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,徐州,new_house,99.8,95.9,94.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,扬州,new_house,99.3,94.1,94.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,温州,new_house,99.6,95.6,92.2,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,金华,new_house,99.9,96.2,92.6,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,蚌埠,new_house,99.7,95.5,94.4,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,安庆,new_house,99.8,96.3,94.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,泉州,new_house,99.7,97.1,93.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,九江,new_house,99.8,97.1,94.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,赣州,new_house,99.5,98.5,96.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,烟台,new_house,99.6,95.7,94.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,济宁,new_house,99.5,96.4,95.6,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,洛阳,new_house,99.6,96.0,94.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,平顶山,new_house,100.0,99.3,98.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,宜昌,new_house,100.4,99.7,97.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,襄阳,new_house,100.0,95.9,94.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,岳阳,new_house,99.6,95.4,94.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,常德,new_house,99.6,96.1,94.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,韶关,new_house,99.8,96.6,95.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,湛江,new_house,99.4,97.7,95.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,惠州,new_house,99.1,96.7,95.1,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,桂林,new_house,99.8,97.0,96.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,北海,new_house,99.5,94.0,93.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,三亚,new_house,99.7,99.2,97.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,泸州,new_house,99.5,94.1,93.4,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,南充,new_house,99.7,97.7,97.2,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,遵义,new_house,99.5,97.0,96.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,大理,new_house,99.4,95.8,94.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,北京,second_hand,98.8,96.9,97.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,天津,second_hand,99.6,97.0,95.9,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,石家庄,second_hand,99.4,94.9,93.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,太原,second_hand,99.8,95.7,95.3,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,呼和浩特,second_hand,99.7,91.9,90.0,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,沈阳,second_hand,99.6,95.7,94.4,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,大连,second_hand,99.4,93.9,92.3,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,长春,second_hand,100.1,94.5,93.8,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,哈尔滨,second_hand,99.6,93.7,92.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,上海,second_hand,99.0,97.4,98.4,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,南京,second_hand,99.3,93.8,94.7,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,杭州,second_hand,99.9,97.9,97.3,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,宁波,second_hand,99.1,94.9,93.3,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
2025,8,2025-08,合肥,second_hand,99.1,92.8,92.3,https://www.stats.gov.cn/sj/zxfb/202509/t20250915_1961175.html
