geo_fips,state,year,real_gdp_millions_2017_usd,current_gdp_millions_usd,personal_income_millions_usd,population,per_capita_personal_income_usd
27000,Minnesota,2025,405836.1,531464.9,462742.4,5840493.0,79230.0
28000,Mississippi,1997,88384.3,58517.2,54678.4,,
28000,Mississippi,1998,90960.1,61332.3,57588.0,,
28000,Mississippi,1999,93597.7,64276.5,59667.0,,
28000,Mississippi,2000,93957.0,66051.5,62492.2,,
28000,Mississippi,2001,93515.5,67750.2,65612.3,,
28000,Mississippi,2002,94561.5,69704.9,67089.3,,
28000,Mississippi,2003,98762.1,74418.4,70308.6,,
28000,Mississippi,2004,101369.5,78680.1,74628.2,,
28000,Mississippi,2005,103691.8,82991.6,79974.6,,
28000,Mississippi,2006,105879.9,87596.7,81821.2,,
28000,Mississippi,2007,107713.9,91876.5,87493.4,,
28000,Mississippi,2008,109434.0,95179.3,90277.1,,
28000,Mississippi,2009,105360.0,92378.0,89291.2,,
28000,Mississippi,2010,106711.8,94788.3,94024.3,2974140.0,31614.0
28000,Mississippi,2011,106491.1,96799.1,97629.6,2980309.0,32758.0
28000,Mississippi,2012,108646.5,100905.4,100749.3,2985148.0,33750.0
28000,Mississippi,2013,109032.7,103042.6,101501.6,2987922.0,33971.0
28000,Mississippi,2014,109299.6,105219.5,104502.6,2987868.0,34976.0
28000,Mississippi,2015,109401.7,106623.9,105413.0,2985627.0,35307.0
28000,Mississippi,2016,109911.0,107795.4,107231.2,2985001.0,35923.0
28000,Mississippi,2017,110281.4,110281.4,110135.6,2981154.0,36944.0
28000,Mississippi,2018,110174.8,113166.4,113593.4,2973459.0,38202.0
28000,Mississippi,2019,111207.8,116135.7,117461.6,2966367.0,39598.0
28000,Mississippi,2020,111195.0,117441.6,123923.5,2955209.0,41934.0
28000,Mississippi,2021,116078.4,130404.6,135687.3,2945630.0,46064.0
28000,Mississippi,2022,115700.3,141724.2,140940.7,2942369.0,47900.0
28000,Mississippi,2023,119454.2,151511.9,148725.7,2945921.0,50485.0
28000,Mississippi,2024,123419.3,158192.4,155632.2,2952425.0,52713.0
28000,Mississippi,2025,125356.9,165069.3,162000.9,2954947.0,54824.0
29000,Missouri,1997,243724.1,163101.1,137103.0,,
29000,Missouri,1998,249234.0,170122.2,143140.2,,
29000,Missouri,1999,256290.4,178215.9,149492.6,,
29000,Missouri,2000,262665.4,187012.8,158543.8,,
29000,Missouri,2001,260381.1,190388.7,162041.9,,
29000,Missouri,2002,264997.7,197399.0,167692.0,,
29000,Missouri,2003,271970.5,206005.2,174150.2,,
29000,Missouri,2004,279128.2,216977.5,184143.3,,
29000,Missouri,2005,285341.7,227594.6,190892.4,,
29000,Missouri,2006,286558.3,235816.9,200143.2,,
29000,Missouri,2007,288320.8,244085.3,210956.3,,
29000,Missouri,2008,297881.8,256431.1,222781.2,,
29000,Missouri,2009,289566.8,254306.2,216638.8,,
29000,Missouri,2010,295986.4,262013.4,223966.3,6003790.0,37304.0
29000,Missouri,2011,292984.2,263330.0,234009.3,6018712.0,38880.0
29000,Missouri,2012,296514.3,272482.4,246686.4,6035661.0,40871.0
29000,Missouri,2013,302025.7,282659.7,243568.7,6052019.0,40246.0
29000,Missouri,2014,303617.8,289340.7,255157.8,6069194.0,42041.0
29000,Missouri,2015,308009.9,299597.7,262061.3,6084915.0,43067.0
29000,Missouri,2016,308423.3,304143.3,269607.1,6103077.0,44176.0
29000,Missouri,2017,311273.8,311273.8,278028.0,6121227.0,45420.0
29000,Missouri,2018,314182.4,320451.6,290776.7,6136034.0,47388.0
29000,Missouri,2019,321329.1,334750.2,302494.5,6151644.0,49173.0
29000,Missouri,2020,316158.6,335970.8,322354.2,6163111.0,52304.0
29000,Missouri,2021,331578.0,366193.1,347438.5,6175828.0,56258.0
29000,Missouri,2022,337225.4,397536.9,371054.9,6190501.0,59939.0
29000,Missouri,2023,346895.3,428887.3,394716.4,6221211.0,63447.0
29000,Missouri,2024,353307.4,448713.7,410426.6,6255184.0,65614.0
29000,Missouri,2025,357965.8,468469.7,429318.9,6278948.0,68374.0
30000,Montana,1997,30144.8,19301.7,18319.9,,
30000,Montana,1998,31456.1,20414.4,19456.8,,
30000,Montana,1999,31633.4,20815.1,19924.2,,
30000,Montana,2000,32513.7,21935.4,21424.8,,
30000,Montana,2001,32689.6,22798.0,21822.7,,
30000,Montana,2002,33663.8,23886.0,22837.5,,
30000,Montana,2003,35249.5,25781.1,24635.5,,
30000,Montana,2004,36949.9,28138.8,26668.6,,
30000,Montana,2005,38849.0,30823.7,28866.7,,
30000,Montana,2006,40055.0,33088.0,30914.0,,
30000,Montana,2007,42057.7,36116.1,33251.1,,
30000,Montana,2008,42049.3,37028.0,34556.3,,
30000,Montana,2009,40938.4,35880.0,33935.7,,
30000,Montana,2010,42469.8,38080.3,36406.7,993945.0,36629.0
30000,Montana,2011,43532.2,40592.3,38818.2,1001221.0,38771.0
30000,Montana,2012,44329.1,42150.2,41444.0,1009875.0,41039.0
30000,Montana,2013,45114.7,43584.0,41052.7,1019799.0,40256.0
30000,Montana,2014,46166.7,45203.8,43740.1,1029126.0,42502.0
30000,Montana,2015,47765.6,46542.4,44636.2,1039066.0,42958.0
30000,Montana,2016,47189.6,45859.4,46254.9,1050771.0,44020.0
30000,Montana,2017,48470.5,48470.5,48659.5,1061640.0,45834.0
30000,Montana,2018,49455.0,51152.1,51360.5,1070307.0,47987.0
30000,Montana,2019,50263.5,52715.6,54294.4,1080320.0,50258.0
30000,Montana,2020,50062.9,53057.3,59210.5,1094662.0,54090.0
30000,Montana,2021,53345.9,60314.8,65591.1,1112239.0,58972.0
30000,Montana,2022,55806.9,69087.8,71154.5,1125175.0,63239.0
30000,Montana,2023,58604.9,74690.3,76221.3,1133464.0,67246.0
30000,Montana,2024,60605.7,78441.0,80329.9,1140542.0,70431.0
30000,Montana,2025,61939.7,82357.8,83690.6,1147414.0,72938.0
31000,Nebraska,1997,73974.1,49880.0,42767.3,,
31000,Nebraska,1998,75750.0,51849.9,45709.1,,
31000,Nebraska,1999,77421.1,53714.2,48391.3,,
31000,Nebraska,2000,80268.2,56582.7,50386.6,,
31000,Nebraska,2001,82268.1,59634.3,52240.8,,
31000,Nebraska,2002,83433.2,61569.5,53817.4,,
31000,Nebraska,2003,88310.7,66471.7,56808.9,,
31000,Nebraska,2004,90607.6,70445.4,59645.0,,
31000,Nebraska,2005,94556.0,74886.7,61675.0,,
31000,Nebraska,2006,97322.8,79287.5,64183.2,,
31000,Nebraska,2007,99780.7,84291.9,69767.8,,
31000,Nebraska,2008,99860.1,86146.6,71350.1,,
31000,Nebraska,2009,99986.4,87325.5,72132.7,,
31000,Nebraska,2010,103940.8,91940.7,76599.6,1835921.0,41723.0
31000,Nebraska,2011,109734.2,100526.5,85189.8,1850104.0,46046.0
31000,Nebraska,2012,109686.3,102949.7,87665.8,1865374.0,46996.0
31000,Nebraska,2013,111382.2,107247.0,85293.2,1880447.0,45358.0
31000,Nebraska,2014,115651.9,112763.3,92970.8,1896456.0,49023.0
31000,Nebraska,2015,119640.8,117402.3,94975.3,1911629.0,49683.0
31000,Nebraska,2016,121303.1,119389.8,93902.8,1927130.0,48727.0
31000,Nebraska,2017,123219.9,123219.9,97842.0,1939286.0,50453.0
31000,Nebraska,2018,125543.4,127954.4,103245.8,1949619.0,52957.0
31000,Nebraska,2019,127568.9,132848.2,106729.4,1959008.0,54481.0
31000,Nebraska,2020,126711.2,135014.5,114431.8,1964290.0,58256.0
31000,Nebraska,2021,135166.4,150952.5,123669.3,1967903.0,62843.0
31000,Nebraska,2022,139878.1,167840.2,134250.0,1978842.0,67843.0
31000,Nebraska,2023,147146.5,183780.9,143416.5,1995081.0,71885.0
31000,Nebraska,2024,148102.8,189242.7,147583.0,2010732.0,73398.0
31000,Nebraska,2025,150212.4,198073.3,155128.0,2021513.0,76739.0
32000,Nevada,1997,97208.5,60255.0,49878.9,,
32000,Nevada,1998,102779.4,65332.2,56093.1,,
32000,Nevada,1999,110091.0,71825.3,60225.9,,
32000,Nevada,2000,114810.2,77181.5,65814.9,,
32000,Nevada,2001,116267.3,80968.6,67720.7,,
32000,Nevada,2002,120180.1,85541.0,71378.9,,
32000,Nevada,2003,125905.4,91365.0,77495.4,,
32000,Nevada,2004,139373.0,104132.0,86148.5,,
32000,Nevada,2005,150680.9,117165.1,93937.9,,
32000,Nevada,2006,156297.9,126613.4,101101.7,,
32000,Nevada,2007,157734.3,132045.4,105264.4,,
32000,Nevada,2008,152745.6,130570.9,100410.3,,
32000,Nevada,2009,140304.3,122471.2,97449.6,,
32000,Nevada,2010,142614.2,125149.0,102255.4,2705871.0,37790.0
32000,Nevada,2011,144341.2,128638.4,104884.1,2721857.0,38534.0
32000,Nevada,2012,142986.1,130238.2,111645.6,2751739.0,40573.0
32000,Nevada,2013,144549.3,133592.5,110472.5,2785005.0,39667.0
32000,Nevada,2014,145303.6,136918.4,119169.1,2827710.0,42143.0
32000,Nevada,2015,151055.9,145786.8,127133.8,2875156.0,44218.0
32000,Nevada,2016,156007.4,153318.0,131347.8,2924570.0,44912.0
32000,Nevada,2017,163199.1,163199.1,140944.9,2976974.0,47345.0
32000,Nevada,2018,168638.5,172547.9,152055.3,3033686.0,50122.0
32000,Nevada,2019,176029.7,184611.1,162293.8,3088269.0,52552.0
32000,Nevada,2020,165924.8,176178.7,170485.1,3129655.0,54474.0
32000,Nevada,2021,182618.3,202091.8,191173.5,3159847.0,60501.0
32000,Nevada,2022,194463.9,232437.9,204890.9,3190907.0,64211.0
32000,Nevada,2023,201158.6,253443.3,219853.4,3227775.0,68113.0
32000,Nevada,2024,207351.9,269010.5,232313.3,3265263.0,71147.0
32000,Nevada,2025,210914.3,281453.8,242971.8,3289593.0,73861.0
91000,New England,1997,689814.2,488005.9,424556.4,,
91000,New England,1998,717953.5,513179.3,453750.3,,
91000,New England,1999,750272.1,541624.5,484535.6,,
91000,New England,2000,803964.8,588543.2,532170.0,,
91000,New England,2001,815552.4,607371.0,542730.7,,
91000,New England,2002,819333.7,620893.9,550279.1,,
91000,New England,2003,837234.3,642839.7,570010.0,,
91000,New England,2004,871834.4,684985.2,599918.3,,
91000,New England,2005,889361.4,717261.3,627979.3,,
91000,New England,2006,914340.5,758944.9,667071.1,,
91000,New England,2007,936059.9,795403.8,701099.6,,
91000,New England,2008,941279.2,810410.6,724759.2,,
91000,New England,2009,920013.4,808962.5,726935.7,,
91000,New England,2010,948885.3,838292.9,758662.9,14514373.0,52270.0
91000,New England,2011,954794.9,855087.6,786283.7,14601309.0,53850.0
91000,New England,2012,968580.1,884565.0,820690.5,14688385.0,55873.0
91000,New England,2013,968966.6,901423.6,806356.2,14769610.0,54596.0
91000,New England,2014,982746.2,931904.0,853932.9,14844466.0,57525.0
91000,New England,2015,1013587.5,982313.4,887500.4,14896677.0,59577.0
91000,New England,2016,1023574.2,1009275.1,909214.7,14957892.0,60785.0
91000,New England,2017,1039545.4,1039545.4,952814.3,15021784.0,63429.0
91000,New England,2018,1062478.0,1083763.3,995659.1,15072034.0,66060.0
91000,New England,2019,1086223.7,1129673.3,1032758.8,15110276.0,68348.0
91000,New England,2020,1063954.5,1129507.8,1096569.6,15077255.0,72730.0
91000,New England,2021,1124003.9,1230866.5,1174936.4,15141065.0,77599.0
91000,New England,2022,1147761.8,1324272.9,1251534.8,15214554.0,82259.0
91000,New England,2023,1164771.4,1408135.9,1310060.4,15315261.0,85540.0
91000,New England,2024,1187475.7,1480526.3,1373008.5,15407835.0,89111.0
91000,New England,2025,1213268.3,1557233.0,1436884.8,15436755.0,93082.0
33000,New Hampshire,1997,51026.6,38122.5,34266.7,,
33000,New Hampshire,1998,54954.5,40747.7,37675.4,,
33000,New Hampshire,1999,56913.1,42292.4,40184.4,,
33000,New Hampshire,2000,60742.5,45604.9,45114.7,,
33000,New Hampshire,2001,61719.4,47037.3,46258.4,,
33000,New Hampshire,2002,63474.2,49109.6,47331.9,,
33000,New Hampshire,2003,66119.4,51609.7,48821.8,,
33000,New Hampshire,2004,68428.1,54545.7,51860.6,,
33000,New Hampshire,2005,69556.1,56914.6,53449.1,,
33000,New Hampshire,2006,71424.5,60152.7,57703.0,,
33000,New Hampshire,2007,71943.5,61984.8,58548.6,,
33000,New Hampshire,2008,71195.6,62095.3,60205.1,,
33000,New Hampshire,2009,70498.6,63052.2,60380.2,,
33000,New Hampshire,2010,72950.4,65310.8,62564.6,1319292.0,47423.0
33000,New Hampshire,2011,73465.0,66557.3,65348.8,1324259.0,49347.0
33000,New Hampshire,2012,74082.8,68412.0,68547.9,1329288.0,51567.0
33000,New Hampshire,2013,75503.4,70897.4,67490.1,1334592.0,50570.0
33000,New Hampshire,2014,76836.2,73455.1,71126.7,1341511.0,53020.0
33000,New Hampshire,2015,79319.3,77385.8,74432.6,1346891.0,55263.0
33000,New Hampshire,2016,80736.1,79759.7,75943.9,1354571.0,56065.0
33000,New Hampshire,2017,81179.6,81179.6,79924.7,1361686.0,58695.0
33000,New Hampshire,2018,82269.5,83859.4,83234.9,1367947.0,60847.0
33000,New Hampshire,2019,84438.2,87868.2,88175.9,1375275.0,64115.0
33000,New Hampshire,2020,83682.9,89041.6,94460.5,1382501.0,68326.0
33000,New Hampshire,2021,90296.7,99433.3,104068.4,1391320.0,74798.0
33000,New Hampshire,2022,91702.1,106824.6,107803.8,1398733.0,77072.0
33000,New Hampshire,2023,93645.8,114427.8,113526.0,1404420.0,80835.0
33000,New Hampshire,2024,94926.0,119336.6,118867.5,1411423.0,84218.0
33000,New Hampshire,2025,96874.8,125523.2,125048.9,1417626.0,88210.0
34000,New Jersey,1997,454064.1,307140.9,275844.2,,
34000,New Jersey,1998,461237.3,318104.0,291363.2,,
34000,New Jersey,1999,477827.9,334966.4,305898.3,,
34000,New Jersey,2000,503901.5,360530.4,339723.3,,
34000,New Jersey,2001,509631.5,372819.2,343185.0,,
34000,New Jersey,2002,517752.2,385045.6,347962.7,,
34000,New Jersey,2003,529815.9,399996.5,360211.8,,
34000,New Jersey,2004,536174.0,415490.8,378322.1,,
34000,New Jersey,2005,546357.8,436064.4,391821.4,,
34000,New Jersey,2006,555211.0,457681.5,418303.8,,
34000,New Jersey,2007,560823.8,474539.6,439313.5,,
34000,New Jersey,2008,573202.7,493289.4,448754.9,,
34000,New Jersey,2009,546362.2,481452.7,440414.4,,
34000,New Jersey,2010,554764.4,491229.0,452390.7,8838246.0,51186.0
34000,New Jersey,2011,548479.3,494292.8,473917.1,8902147.0,53236.0
34000,New Jersey,2012,560729.7,516098.2,494295.9,8958881.0,55174.0
34000,New Jersey,2013,570952.4,534212.1,493586.4,9008741.0,54790.0
34000,New Jersey,2014,570696.4,543824.1,518967.9,9056537.0,57303.0
34000,New Jersey,2015,581414.9,565807.7,534285.3,9098351.0,58723.0
34000,New Jersey,2016,587049.7,578651.4,551829.8,9146359.0,60333.0
34000,New Jersey,2017,590086.7,590086.7,576462.2,9196466.0,62683.0
34000,New Jersey,2018,606892.2,619340.2,601596.0,9238101.0,65121.0
34000,New Jersey,2019,618691.0,643317.7,629248.9,9277957.0,67822.0
34000,New Jersey,2020,598481.3,632562.3,660441.5,9271578.0,71233.0
34000,New Jersey,2021,631158.3,693733.8,704090.7,9279625.0,75875.0
34000,New Jersey,2022,648512.4,756465.6,735329.8,9336674.0,78757.0
34000,New Jersey,2023,662320.1,806894.0,779899.4,9438949.0,82626.0
34000,New Jersey,2024,675897.6,846000.4,817770.4,9524624.0,85859.0
34000,New Jersey,2025,688124.0,887174.6,853655.7,9553390.0,89356.0
35000,New Mexico,1997,67993.2,52575.6,36929.3,,
35000,New Mexico,1998,67718.1,50573.1,38829.9,,
35000,New Mexico,1999,71421.0,52801.9,39648.4,,
35000,New Mexico,2000,72733.8,55002.2,43032.5,,
35000,New Mexico,2001,72996.4,55660.2,45584.3,,
35000,New Mexico,2002,75345.9,57718.3,47626.7,,
35000,New Mexico,2003,78766.8,62867.9,50069.4,,
35000,New Mexico,2004,85751.0,70593.4,53647.7,,
35000,New Mexico,2005,86295.9,74130.9,56589.5,,
35000,New Mexico,2006,88554.5,78008.2,60548.8,,
35000,New Mexico,2007,89392.3,81100.3,64339.7,,
35000,New Mexico,2008,89012.9,84339.7,67821.8,,
35000,New Mexico,2009,90829.2,82641.3,67874.4,,
35000,New Mexico,2010,90721.0,84862.6,70731.4,2072235.0,34133.0
35000,New Mexico,2011,90552.3,87056.0,73629.3,2085989.0,35297.0
35000,New Mexico,2012,90762.4,87681.0,74470.3,2093693.0,35569.0
35000,New Mexico,2013,90104.0,88773.3,73458.5,2096892.0,35032.0
35000,New Mexico,2014,92621.1,92523.4,78951.4,2096516.0,37658.0
35000,New Mexico,2015,93503.9,90779.4,79658.0,2098254.0,37964.0
35000,New Mexico,2016,93043.5,90476.0,81179.9,2101203.0,38635.0
35000,New Mexico,2017,93210.1,93210.1,83258.9,2102828.0,39594.0
35000,New Mexico,2018,96077.0,98838.2,87518.2,2106714.0,41543.0
35000,New Mexico,2019,100342.2,103821.0,92562.6,2114710.0,43771.0
35000,New Mexico,2020,98004.0,101035.5,97323.8,2118775.0,45934.0
35000,New Mexico,2021,101499.2,113781.7,106120.1,2116060.0,50150.0
35000,New Mexico,2022,104212.8,129469.1,114149.0,2115910.0,53948.0
35000,New Mexico,2023,114059.2,138526.0,119507.1,2122804.0,56297.0
35000,New Mexico,2024,119044.5,147084.9,126127.0,2127085.0,59296.0
35000,New Mexico,2025,120851.9,152778.6,133093.7,2123818.0,62667.0
36000,New York,1997,1085934.4,716104.7,583016.8,,
36000,New York,1998,1112323.6,744958.9,608373.6,,
36000,New York,1999,1172149.8,794009.5,643321.0,,
36000,New York,2000,1217036.4,839853.0,703516.7,,
36000,New York,2001,1240755.2,876285.2,699251.3,,
36000,New York,2002,1228580.8,885386.2,711166.6,,
36000,New York,2003,1236563.1,908535.2,731878.5,,
36000,New York,2004,1269433.1,958565.3,770995.3,,
36000,New York,2005,1301438.0,1009851.0,800169.8,,
36000,New York,2006,1339568.5,1072271.8,858988.9,,
36000,New York,2007,1353798.9,1116265.3,907132.2,,
36000,New York,2008,1328095.7,1107860.2,908339.6,,
36000,New York,2009,1379504.6,1155492.3,917306.5,,
36000,New York,2010,1431624.0,1217748.0,947582.7,19495311.0,48606.0
36000,New York,2011,1440346.8,1245769.4,998245.5,19666420.0,50759.0
36000,New York,2012,1496280.1,1324471.3,1073401.8,19817921.0,54163.0
36000,New York,2013,1501818.0,1364632.9,1062100.0,19940023.0,53265.0
36000,New York,2014,1535375.9,1434606.3,1114373.3,20042493.0,55601.0
36000,New York,2015,1565835.2,1498474.7,1146927.7,20116282.0,57015.0
36000,New York,2016,1590567.8,1556830.0,1196077.8,20170745.0,59298.0
36000,New York,2017,1624800.7,1624800.7,1288868.7,20206937.0,63783.0
36000,New York,2018,1665186.8,1710665.6,1313814.7,20227031.0,64953.0
36000,New York,2019,1704364.3,1787470.9,1354343.2,20219825.0,66981.0
36000,New York,2020,1667234.8,1782502.4,1404984.4,20020180.0,70178.0
36000,New York,2021,1750551.2,1934524.0,1499512.3,19792056.0,75763.0
36000,New York,2022,1781554.1,2071075.2,1564517.8,19744545.0,79238.0
36000,New York,2023,1793384.5,2182549.0,1644590.4,19871280.0,82762.0
36000,New York,2024,1840059.3,2322138.9,1722083.6,20007295.0,86073.0
36000,New York,2025,1894269.6,2467674.0,1808660.5,19992964.0,90465.0
37000,North Carolina,1997,340580.3,234571.9,190516.6,,
37000,North Carolina,1998,351977.9,246721.8,203465.3,,
37000,North Carolina,1999,372030.3,264924.3,212064.4,,
37000,North Carolina,2000,384115.3,277556.1,225952.5,,
37000,North Carolina,2001,387433.9,287317.1,228573.8,,
37000,North Carolina,2002,393685.9,297653.0,233917.4,,
37000,North Carolina,2003,404582.5,310200.3,248377.2,,
37000,North Carolina,2004,420579.4,329017.7,269586.1,,
37000,North Carolina,2005,442305.6,354798.5,286367.6,,
37000,North Carolina,2006,470663.9,388012.1,311055.5,,
37000,North Carolina,2007,477920.8,402188.3,331260.6,,
37000,North Carolina,2008,492688.8,420707.2,352264.0,,
37000,North Carolina,2009,473610.5,413096.8,344623.2,,
37000,North Carolina,2010,482030.4,422282.2,345742.2,9600336.0,36014.0
37000,North Carolina,2011,484200.3,430040.1,358106.2,9673103.0,37021.0
37000,North Carolina,2012,488126.5,444063.2,384222.2,9754017.0,39391.0
37000,North Carolina,2013,497456.6,460946.4,376069.9,9832153.0,38249.0
37000,North Carolina,2014,509782.4,482295.7,402624.1,9912960.0,40616.0
37000,North Carolina,2015,525229.1,508672.4,419854.6,10006736.0,41957.0
37000,North Carolina,2016,536308.5,528284.3,435922.3,10113629.0,43102.0
37000,North Carolina,2017,546810.1,546810.1,458172.7,10213879.0,44858.0
37000,North Carolina,2018,556573.7,568037.3,483975.0,10313089.0,46928.0
37000,North Carolina,2019,567975.0,592449.6,509192.2,10409766.0,48915.0
37000,North Carolina,2020,564278.8,600226.9,544491.6,10496355.0,51874.0
37000,North Carolina,2021,599293.8,660804.7,607187.7,10619461.0,57177.0
37000,North Carolina,2022,620666.5,729761.9,649009.1,10770297.0,60259.0
37000,North Carolina,2023,643045.8,794838.0,692539.6,10941558.0,63294.0
37000,North Carolina,2024,664131.6,844209.0,740314.0,11109585.0,66637.0
37000,North Carolina,2025,682393.2,893762.5,781890.8,11245256.0,69531.0
38000,North Dakota,1997,22695.3,15796.6,14122.5,,
38000,North Dakota,1998,23971.3,16842.7,15365.5,,
38000,North Dakota,1999,24069.6,17083.7,15776.7,,
38000,North Dakota,2000,24990.2,18115.1,16866.7,,
38000,North Dakota,2001,25329.8,18976.9,16883.3,,
38000,North Dakota,2002,26592.1,20195.6,17745.4,,
38000,North Dakota,2003,28326.7,22129.9,19434.0,,
38000,North Dakota,2004,28636.2,23209.6,19724.8,,
38000,North Dakota,2005,29629.0,24572.0,20865.6,,
38000,North Dakota,2006,30911.4,26406.5,21914.3,,
38000,North Dakota,2007,32529.0,29044.6,24735.0,,
38000,North Dakota,2008,35030.4,32027.7,26690.2,,
38000,North Dakota,2009,35971.3,32310.4,27207.4,,
38000,North Dakota,2010,38697.4,35651.8,31000.2,679858.0,45598.0
38000,North Dakota,2011,43300.4,41602.1,35204.4,694201.0,50712.0
38000,North Dakota,2012,53326.8,52079.1,41689.3,714007.0,58388.0
38000,North Dakota,2013,54690.9,54877.0,39944.6,734227.0,54404.0
38000,North Dakota,2014,60193.0,61108.3,42952.7,751748.0,57137.0
38000,North Dakota,2015,58694.5,56952.2,40076.7,763737.0,52475.0
38000,North Dakota,2016,54756.0,52666.3,39405.3,765777.0,51458.0
38000,North Dakota,2017,56530.2,56530.2,40091.5,768779.0,52150.0
38000,North Dakota,2018,58516.4,60377.1,43975.1,773608.0,56844.0
38000,North Dakota,2019,59408.5,60892.5,44516.6,778099.0,57212.0
38000,North Dakota,2020,56602.8,56321.4,47565.6,779166.0,61047.0
38000,North Dakota,2021,57351.3,64830.0,50736.9,778899.0,65139.0
38000,North Dakota,2022,57031.1,75052.1,56438.8,782931.0,72087.0
38000,North Dakota,2023,62114.7,77898.1,56609.6,789558.0,71698.0
38000,North Dakota,2024,63366.4,80058.3,57724.2,795777.0,72538.0
38000,North Dakota,2025,63550.1,81883.3,59918.0,801209.0,74785.0
39000,Ohio,1997,501214.2,343513.7,288644.4,,
39000,Ohio,1998,518604.0,361479.3,304085.0,,
39000,Ohio,1999,530745.6,375797.2,313831.8,,
39000,Ohio,2000,541005.9,391032.3,327173.2,,
39000,Ohio,2001,534612.4,395864.2,333124.0,,
39000,Ohio,2002,546688.2,411191.1,342414.2,,
39000,Ohio,2003,557024.5,425530.7,354474.1,,
39000,Ohio,2004,572308.5,447813.3,369754.5,,
39000,Ohio,2005,584867.7,470179.5,378484.2,,
39000,Ohio,2006,582637.6,482904.0,394157.2,,
39000,Ohio,2007,585403.0,497600.1,409038.5,,
39000,Ohio,2008,580389.0,500916.4,417925.5,,
39000,Ohio,2009,550982.4,484407.1,410944.1,,
39000,Ohio,2010,563816.3,500274.2,429794.5,11551654.0,37206.0
39000,Ohio,2011,580251.4,525456.4,456618.1,11566708.0,39477.0
39000,Ohio,2012,586540.9,543035.4,475677.1,11592672.0,41033.0
39000,Ohio,2013,603057.4,566419.9,476100.3,11629516.0,40939.0
39000,Ohio,2014,624973.4,597152.3,500922.3,11663469.0,42948.0
39000,Ohio,2015,633274.8,615275.5,517099.7,11688454.0,44240.0
39000,Ohio,2016,638157.5,627294.7,527596.9,11719794.0,45018.0
39000,Ohio,2017,652187.5,652187.5,548800.3,11751310.0,46701.0
39000,Ohio,2018,656212.0,672540.1,571648.5,11776443.0,48542.0
39000,Ohio,2019,674063.9,702914.8,588856.8,11799013.0,49907.0
39000,Ohio,2020,655730.1,692938.3,625235.1,11787518.0,53042.0
39000,Ohio,2021,691630.0,764161.4,668340.1,11764199.0,56811.0
39000,Ohio,2022,694473.4,830498.8,699639.2,11783535.0,59374.0
39000,Ohio,2023,707996.2,883957.1,743743.1,11830169.0,62868.0
39000,Ohio,2024,721997.3,923140.6,776309.0,11878501.0,65354.0
39000,Ohio,2025,734365.1,966779.9,808748.8,11911305.0,67898.0
40000,Oklahoma,1997,111864.6,79293.7,72445.4,,
40000,Oklahoma,1998,114928.1,81778.6,75676.2,,
40000,Oklahoma,1999,116968.4,84785.6,78838.8,,
40000,Oklahoma,2000,121170.2,91645.7,85849.9,,
40000,Oklahoma,2001,125695.7,97505.3,89281.1,,
40000,Oklahoma,2002,127930.2,99916.9,91518.6,,
40000,Oklahoma,2003,130147.8,106175.1,97236.1,,
40000,Oklahoma,2004,134606.6,114237.5,105357.3,,
40000,Oklahoma,2005,140360.1,125961.4,115472.0,,
40000,Oklahoma,2006,149367.1,138352.3,125317.8,,
40000,Oklahoma,2007,152879.6,146582.4,130927.7,,
40000,Oklahoma,2008,158987.8,161609.0,146608.6,,
40000,Oklahoma,2009,156856.8,147332.4,131212.0,,
40000,Oklahoma,2010,158086.4,155267.5,144487.6,3770897.0,38317.0
40000,Oklahoma,2011,163859.3,167207.9,153663.1,3798301.0,40456.0
40000,Oklahoma,2012,172016.0,175361.2,164381.5,3829091.0,42930.0
40000,Oklahoma,2013,176086.8,184104.6,169833.0,3857991.0,44021.0
40000,Oklahoma,2014,186574.4,197074.1,179321.4,3884145.0,46168.0
40000,Oklahoma,2015,193792.6,187364.7,171150.1,3907911.0,43796.0
40000,Oklahoma,2016,190093.5,182238.8,165176.8,3919449.0,42143.0
40000,Oklahoma,2017,192538.6,192538.6,175223.3,3924681.0,44647.0
40000,Oklahoma,2018,196030.5,204193.9,183914.5,3935434.0,46733.0
40000,Oklahoma,2019,200072.2,205992.7,190823.6,3953112.0,48272.0
40000,Oklahoma,2020,191377.0,192222.0,195929.7,3976614.0,49270.0
40000,Oklahoma,2021,194991.2,219132.4,219840.6,4005525.0,54884.0
40000,Oklahoma,2022,194170.9,247541.5,239203.5,4040219.0,59206.0
40000,Oklahoma,2023,207072.7,255933.2,251284.7,4076664.0,61640.0
40000,Oklahoma,2024,210315.9,263695.1,265499.5,4108370.0,64624.0
40000,Oklahoma,2025,213489.8,274421.0,277371.8,4131286.0,67139.0
41000,Oregon,1997,124840.6,101418.2,84147.2,,
41000,Oregon,1998,130425.1,105016.4,88196.4,,
41000,Oregon,1999,133761.7,107513.2,92351.7,,
41000,Oregon,2000,145094.2,117057.2,98510.1,,
41000,Oregon,2001,144486.5,117002.4,99147.1,,
41000,Oregon,2002,147432.8,120556.1,102378.7,,
41000,Oregon,2003,154445.3,126822.1,107038.4,,
41000,Oregon,2004,163046.1,136495.9,112487.4,,
41000,Oregon,2005,168734.4,143556.3,119387.7,,
41000,Oregon,2006,177222.4,153779.6,129145.8,,
