default,pay_delay,male,age,limit_bal_10k,bill_ratio,pred,pred_lpm
0,-1,0,43,3.0,0.022033333333333332,0.13777345858989978,0.14988461955899324
0,0,0,30,17.0,0.6274529411764705,0.17973060938337088,0.2079351715067434
0,1,0,30,18.0,0.10241666666666667,0.3005477676029943,0.3180530390632077
0,0,0,31,30.0,0.01787,0.14779175849533743,0.17810122628150596
0,0,0,32,10.0,0.76112,0.2026540759599717,0.22803092895030383
0,-1,0,38,50.0,0.01082,0.059770058376535797,0.02834135889330297
0,0,0,40,8.0,0.4370625,0.22068974674620245,0.24556987250500267
0,0,0,40,6.0,1.0292666666666668,0.22717842024771748,0.25040403298342906
0,0,0,37,5.0,0.4876,0.22579795662053018,0.24805681956904008
0,-1,0,48,50.0,0.00097,0.06494149800721377,0.04422233773864351
1,2,0,37,5.0,0.95352,0.5379549419886397,0.4731267151603952
0,0,0,44,16.0,0.03788125,0.20171530859135123,0.23258562212943334
0,1,0,46,18.0,0.0,0.331126379121615,0.3434626052157526
0,1,0,46,52.0,0.25748076923076924,0.2078628685511029,0.2612818770825041
0,-1,0,33,16.0,0.03411875,0.1029279104296113,0.10258159760388119
0,-1,0,35,38.0,0.0012421052631578946,0.07188182842298534,0.05258202811025911
0,0,0,33,44.0,0.9362954545454546,0.11965520385673163,0.1474382987015894
0,2,0,33,28.0,0.0114,0.4224598260496139,0.41118147812035555
0,0,0,35,13.0,0.48677692307692305,0.19793558719791532,0.22554398188626643
0,1,0,31,25.0,0.0,0.27557325814774186,0.30272157527324944
0,1,0,39,36.0,0.0,0.24953514078939387,0.2888384757181768
0,-1,0,36,47.0,1.9148936170212766e-05,0.061959581313196885,0.03241640384187444
0,0,0,29,33.0,0.4021272727272727,0.13874720547230865,0.16767378979479827
0,-1,0,42,24.0,0.008275,0.09666734111079438,0.09753783665098216
0,-1,0,48,36.0,0.0013472222222222223,0.0827352709410646,0.07806146108762818
1,2,0,40,8.0,1.01785,0.5306249373668098,0.47063976809635777
0,0,0,29,28.0,0.056432142857142854,0.1502824775810891,0.17975919099086424
0,1,0,38,6.0,0.0,0.3658969730890968,0.35976278501003844
1,2,0,44,22.0,0.15686363636363637,0.4741929741359564,0.4431530362855093
0,0,0,45,14.0,0.3853642857142857,0.20925543007219935,0.2390078804923938
0,0,0,29,23.0,0.10254782608695652,0.1625957232859332,0.19184459218693017
0,1,0,30,36.0,-1.6666666666666667e-05,0.23491904205728542,0.2745455947573703
0,0,0,30,39.0,0.39111538461538464,0.12687223362177918,0.15475940624405318
0,0,0,32,28.0,0.041289285714285716,0.1537043191189234,0.18452348464446638
0,0,0,32,31.0,0.13426774193548388,0.14655924592342096,0.17727224392682683
0,0,0,33,50.0,0.528958,0.10834912843241905,0.13293581726631024
0,0,0,39,23.0,0.31429565217391303,0.175007898702306,0.20772557103227074
0,-2,0,41,3.0,0.0,0.07284687370798755,0.034173475994247554
0,-2,0,41,12.0,0.0,0.06228157571165277,0.012419753841328846
0,-2,0,43,20.0,0.05,0.05502139857985361,-0.0037406923033085626
0,0,0,30,39.0,0.15594615384615385,0.12687223362177918,0.15475940624405318
0,0,0,30,20.0,0.299455,0.1716210297106722,0.20068393078910382
0,1,0,38,60.0,0.8097683333333333,0.1739324783002855,0.22924045209252616
1,2,0,45,2.0,1.0823,0.5692810838722006,0.4930827389543072
0,0,0,48,14.0,0.2945785714285714,0.21368237551430785,0.24377217414599595
1,-1,0,34,9.0,0.0037333333333333333,0.11654410620290806,0.12108925716290758
0,0,0,44,2.0,0.2818,0.2470820472240423,0.266424745478418
0,0,0,45,3.0,0.8986,0.24525980361766192,0.2655957631237389
0,0,0,35,25.0,0.619512,0.1647529422506317,0.19653901901570814
0,0,0,33,35.0,0.53614,0.13851555284517536,0.1691920208545081
0,-1,0,49,15.0,0.026773333333333333,0.11869546262434051,0.13040824399563927
0,0,0,42,30.0,0.3776933333333333,0.16047749519646162,0.19557030301138056
1,0,0,53,5.0,0.93556,0.25150597099785194,0.27346638572158494
0,-2,0,58,39.0,0.003041025641025641,0.04455667789610586,-0.025843748580348352
0,-1,0,53,12.0,0.014525,0.1285954503838055,0.14401187625141507
0,0,0,53,14.0,1.0162142857142857,0.22121129386198024,0.25171266356866623
0,0,0,51,8.0,1.0113,0.23788605411153893,0.26303894923487725
0,0,0,55,5.0,0.47186,0.25485254094956156,0.27664258149065307
1,-2,0,49,14.0,0.009157142857142857,0.06426452490848412,0.020290376439174918
0,-2,0,50,33.0,0.01696969696969697,0.04634473032221942,-0.02404605022134168
0,2,0,49,28.0,0.10281428571428572,0.45733205982448005,0.4365910442729004
1,0,0,49,47.0,0.0072085106382978725,0.1289682839779114,0.1655966241364947
0,0,0,54,10.0,0.9598,0.23593546266446813,0.262969082410053
0,0,0,53,16.0,0.7735,0.21484567281733005,0.24687850309023984
0,-1,0,51,32.0,0.026221875,0.09074904761768263,0.09249407569808313
0,0,0,49,13.0,1.0197769230769231,0.21834263348106644,0.2477773522697432
0,2,0,53,5.0,0.82348,0.5729037111970461,0.49853628131294003
0,0,0,50,54.0,0.12340185185185185,0.11588916101908726,0.15026516034653642
0,0,0,48,5.0,0.95874,0.24326804943868424,0.26552589629891465
0,0,0,48,14.0,1.7773,0.21368237551430785,0.24377217414599595
0,0,0,53,5.0,0.57018,0.25150597099785194,0.27346638572158494
0,-2,0,69,36.0,0.0,0.05156070231645302,-0.001123431132834224
0,1,0,45,42.0,0.0,0.2386652331710767,0.28386458159010197
0,-2,0,51,36.0,0.004152777777777778,0.044304493811297196,-0.02970919305444719
1,-1,0,63,11.0,0.0035454545454545456,0.14108976471920182,0.1623099353359688
0,-2,0,52,17.0,0.0024470588235294116,0.0625155898229218,0.017803429375137486
0,1,0,53,35.0,0.10325142857142858,0.2771731446832874,0.3134889263408668
0,2,0,56,24.0,0.5581416666666666,0.4913853624737843,0.45737605042149154
0,-2,0,51,24.0,0.0020375,0.05482001658716145,-0.0007042301838889042
0,1,0,57,8.0,0.0,0.39674325320907083,0.3851024843377592
0,-1,0,59,6.0,0.011566666666666666,0.14825923931007,0.16804294499389855
1,2,0,53,22.0,1.0017681818181818,0.49408220355827315,0.4574459172463158
0,0,0,54,50.0,0.520712,0.12765301376676155,0.1662858728415254
0,0,1,24,2.0,0.7943,0.23340907328689006,0.24936145479337865
1,3,1,27,36.0,0.6809305555555556,0.5693217775877607,0.5095498637007649
0,0,0,53,30.0,0.018503333333333333,0.17402975361044593,0.21303937974125517
1,0,1,38,6.0,0.9629166666666666,0.24233097840028509,0.26192650422000263
1,3,1,30,36.0,0.006944444444444444,0.5758191576298507,0.5143141573543671
0,0,1,23,5.0,0.84568,0.22200524467758292,0.24052211619120503
0,0,1,24,13.0,0.3547153846153846,0.19868642018741847,0.22277357216203356
0,0,1,24,5.0,0.95468,0.2235375212011953,0.24211021407573907
0,0,1,28,15.0,0.8947866666666666,0.1983777437385868,0.22429180322174339
0,0,1,24,3.0,0.9442333333333334,0.23008520384496747,0.24694437455416546
0,0,1,29,35.0,0.07976,0.146664699620506,0.17753829632201362
0,0,1,25,5.0,0.97034,0.22507731386170127,0.24369831196027314
0,0,1,23,2.0,0.6642,0.23182933370131667,0.2477733569088446
0,1,1,23,2.0,0.0,0.37616497813636274,0.36030830470452213
0,-2,1,26,18.0,-0.0005888888888888889,0.05445035929974171,-0.011205528856319397
0,1,1,26,5.0,0.0,0.36927758362321106,0.3578213576404847
1,1,1,26,15.0,1.04258,0.3269501634958769,0.33365055524835285
0,0,1,27,12.0,0.9777,0.20598387111526498,0.2299549460548489
1,0,1,27,2.0,0.366,0.23819308317931873,0.2541257484469808
0,-1,1,24,6.0,0.013933333333333334,0.12390158898913191,0.12715818604084833
1,1,1,28,8.0,0.4768875,0.3604005477281393,0.35374631269191326
0,0,1,30,5.0,0.99262,0.23288881103772005,0.2516388013829434
0,0,1,25,5.0,0.88954,0.22507731386170127,0.24369831196027314
0,0,1,22,3.0,1.0155,0.2269648017609546,0.24376817878509735
1,0,1,26,2.0,0.77405,0.2365909578254082,0.25253765056244676
0,-2,1,27,5.0,0.0,0.06895044160430645,0.02180461213798615
0,0,1,25,15.0,0.3437866666666667,0.194189566219983,0.21952750956814124
0,1,1,26,5.0,0.0,0.36927758362321106,0.3578213576404847
0,0,1,28,50.0,0.119292,0.11406300676035315,0.1396939948492817
0,0,1,27,12.0,0.6324666666666666,0.20598387111526498,0.2299549460548489
0,0,1,27,26.0,0.9858615384615385,0.16649449660614207,0.19611582270586422
1,2,1,23,2.0,0.3565,0.5464393208533294,0.4728432525001997
0,1,1,24,2.0,1.0018,0.37824396529912346,0.3618964025890562
0,-2,1,29,20.0,0.16594,0.05389751068610196,-0.011275395681143607
0,1,1,31,8.0,0.0,0.36654286293038024,0.35851060634551546
0,-2,1,28,16.0,0.0,0.05735452095627309,-0.0031951726088249033
0,-1,1,28,20.0,0.01003,0.10138185916381293,0.0996714542299999
0,0,1,29,9.0,0.9529888888888889,0.21830045333637363,0.24038238254155658
0,1,1,41,2.0,0.49565,0.4142161624467851,0.3888940666261351
0,-1,1,36,12.0,0.0033,0.12327123141609464,0.13171287921997787
0,0,1,35,49.0,0.3184102040816327,0.12246653791496764,0.15322776028023327
0,-1,1,38,29.0,0.010817241379310345,0.09436282184046701,0.09379871092242173
0,0,1,30,16.0,1.72025625,0.19822354089943467,0.22505091875159833
0,2,1,30,22.0,0.3846818181818182,0.46875416478151877,0.43561833290767427
0,0,1,38,29.0,0.4021551724137931,0.17231060473109344,0.20633365871809928
1,-2,1,37,36.0,0.0,0.04338946214852284,-0.03724389643228221
1,2,1,40,12.0,0.4909,0.53744111509057,0.4756701141451467
0,0,1,30,36.0,0.5388916666666667,0.14543998210122175,0.17670931396733447
1,-1,1,33,8.0,0.004875,0.12856775617961175,0.13661690652322844
0,-1,1,37,42.0,0.009102380952380952,0.07494878821925462,0.06078856992811618
0,0,1,39,36.0,0.03546666666666667,0.1556212992964961,0.19100219492814097
0,0,1,45,23.0,0.18006086956521739,0.1985511375869218,0.2319528253451168
1,1,1,46,5.0,1.03628,0.4113656994731441,0.38958331533116586
0,0,1,48,6.0,1.0154,0.25894775416924554,0.2778074830653432
0,0,1,30,20.0,0.896365,0.1866217811532253,0.21538259779474556
0,-1,1,30,48.0,0.0027270833333333335,0.06374430142974119,0.035169403301098634
0,-2,1,32,36.0,0.093325,0.041589501085719176,-0.04518438585495249
1,2,1,33,10.0,0.94257,0.5313179615186293,0.46938758943183473
1,-2,1,37,15.0,0.14739333333333332,0.06290720983371792,0.013514788591194787
0,0,1,39,2.0,0.99155,0.2579952099133141,0.27318292306138947
0,-1,1,45,50.0,0.0058,0.0696808826076658,0.054156711090683096
0,1,1,36,18.0,0.0,0.3341392864118656,0.3422802933760538
0,0,1,29,23.0,0.22106521739130436,0.17697614150344,0.2065432591925719
0,-1,1,43,18.0,0.0328,0.11796132459393434,0.12832708297643708
1,1,1,29,6.0,0.0,0.37111475668930266,0.3601685710548737
1,1,1,42,20.0,0.0,0.33765474613335233,0.3469747202048318
0,-1,1,28,3.0,1.2796666666666667,0.1341696957446419,0.14076181829662415
1,0,1,31,2.0,0.2298,0.24467587799882712,0.26047813998511704
0,0,1,41,11.0,0.7359909090909091,0.23027835055516463,0.2546053966775389
1,0,1,41,8.0,1.136175,0.24035543461005812,0.26185663739517845
0,0,1,35,16.0,1.00189375,0.20535002536586408,0.23299140817426858
1,0,1,35,2.0,0.98,0.25127691481763326,0.26683053152325326
0,1,1,30,3.0,0.14393333333333333,0.38637409431331476,0.36900790965704733
0,0,1,48,3.0,0.9809333333333333,0.2698396067870969,0.2850587237829828
1,1,1,34,15.0,0.35128,0.3427160772195113,0.3463553383246253
0,0,1,31,28.0,0.8426321428571428,0.16622545833913543,0.19763405376557408
0,1,1,33,5.0,1.0242,0.38381913790146954,0.3689380428322231
1,2,1,28,5.0,0.94474,0.5435232139749769,0.47353250120523044
0,1,1,34,28.0,-0.007710714285714286,0.2903022732935622,0.3149332952148538
0,0,1,41,20.0,0.46136,0.20185106229148106,0.23285167452462016
1,-2,1,47,21.0,0.03076190476190476,0.061534921826956336,0.014893286001256195
0,-2,1,27,36.0,0.0,0.039861097899837425,-0.053124875277622774
0,1,1,29,5.0,0.94958,0.3754823733608427,0.36258565129408693
0,0,1,33,9.0,0.6764555555555556,0.2244013191819446,0.2467347740796928
0,0,1,35,27.0,0.1795,0.17385486869826824,0.2064035255429235
0,-1,1,44,5.0,0.02522,0.14674943401260204,0.16133722397074263
0,0,1,43,8.0,0.8809875,0.2436019221856777,0.26503283316424653
0,0,1,38,16.0,0.15626875,0.20971626160203774,0.23775570182787076
0,-1,1,36,20.0,0.000375,0.10801626089380223,0.11237623730627233
1,2,1,37,3.0,0.6392333333333333,0.5723684763990197,0.4926595426444633
1,0,1,32,26.0,0.6549076923076923,0.17272600941843946,0.2040563121285345
0,-1,1,34,52.0,0.019230769230769232,0.06143988786413395,0.03185347388238208
1,-1,1,37,14.0,0.09861428571428571,0.12022515363874026,0.12846681662608553
1,0,1,34,2.0,0.91755,0.24961562109764357,0.2652424336387192
1,2,1,41,5.0,0.40372,0.5718935864426197,0.49417777370417315
0,0,1,31,5.0,0.17346,0.23447356648909787,0.2532268992674775
0,0,1,42,17.0,1.1286176470588236,0.2125023974881337,0.24169101312679378
0,0,1,32,18.0,0.2526055555555556,0.19512072041793307,0.22339295404224002
0,-2,1,35,36.0,0.0,0.04266072192164319,-0.040420092201350344
0,1,1,39,22.0,0.022495454545454544,0.323517991276724,0.3373762660728032
0,0,1,48,50.0,0.21519,0.13320651059828806,0.1714559525399628
0,0,1,36,8.0,0.9959125,0.23236935692489374,0.25391614797250817
0,0,1,40,15.0,1.0295466666666666,0.21580751168813206,0.24334897783615206
1,-1,1,47,14.0,0.002085714285714286,0.12990461524785094,0.1443477954714261
0,0,1,39,19.0,0.7696,0.20200737608038913,0.23209255899476522
0,0,1,32,20.0,1.3508,0.1893233706894589,0.21855879356381366
0,0,1,33,26.0,0.3606423076923077,0.17399422843363033,0.20564441001306855
0,0,1,30,21.0,0.6563095238095238,0.18380443560280965,0.21296551755553236
1,2,1,38,24.0,0.029679166666666666,0.4770941927295939,0.4434889555055203
1,1,1,39,14.0,0.0,0.3570260150233696,0.35671290798650873
0,-2,1,34,20.0,0.03734,0.056198917621904806,-0.0033349062584733247
0,0,1,35,20.0,0.13892,0.1934317899068269,0.22332308721741584
0,-1,1,41,50.0,0.002592,0.06742079340574292,0.04780431955254688
1,2,1,39,5.0,0.62952,0.5675547936245434,0.491001577935105
0,1,1,38,13.0,-0.0036153846153846154,0.35928336174615255,0.3575418903411879
0,0,1,31,23.0,0.435104347826087,0.17956892471679706,0.20971945496164002
0,-2,1,34,26.0,0.003523076923076923,0.05054449825162166,-0.017837387693752482
0,0,1,46,26.0,0.2229346153846154,0.19115339597836103,0.22628968251201126
0,-2,1,30,16.0,0.0046875,0.058318973491834146,-1.897683975679576e-05
1,1,1,40,25.0,0.260348,0.3132842111465871,0.3317131232396977
0,1,1,30,18.0,0.0,0.32243127018294293,0.33275170606884946
1,2,1,32,2.0,0.636,0.5660963608445353,0.4871361334610062
1,2,1,37,27.0,0.5928481481481481,0.46094336425780613,0.4346496169033467
0,-1,1,47,28.0,0.012810714285714286,0.10310651434799617,0.11050867212244142
0,0,1,30,3.0,0.2346,0.2396258720441254,0.2564729618613698
1,-2,1,36,45.0,0.017804444444444446,0.03661290835588711,-0.060585716469734985
0,0,1,33,36.0,0.06093333333333333,0.14877086767844813,0.18147360762093664
0,2,1,36,2.0,0.9229,0.5747702482788856,0.4934885249991424
1,-1,1,40,20.0,0.00158,0.11147453009574056,0.11872862884440855
0,0,1,46,50.0,0.032694,0.13117611903247728,0.16827975677089468
0,-2,1,42,20.0,-0.03014,0.060074224399555766,0.009369876817799105
0,0,1,39,45.0,0.06333111111111112,0.13479626103547424,0.16924847277522226
1,2,1,37,2.0,0.1627,0.576931762713051,0.4950766228836765
0,0,1,42,50.0,0.019788,0.12719414302330911,0.16192736523275847
0,0,1,31,26.0,0.39365384615384613,0.17146511539642034,0.20246821424400047
1,2,1,38,6.0,0.77315,0.560788435720227,0.4869963998113577
0,0,1,37,1.0,0.8487,0.2581809377522453,0.27242380753153456
0,0,1,34,24.0,0.5553,0.18073273584146515,0.212066668376029
0,0,1,43,48.0,0.7862916666666667,0.1324107072984372,0.16834962359571892
0,0,1,38,52.0,0.18964423076923076,0.11933565961416168,0.15074081321619587
1,2,1,42,2.0,1.03725,0.5876936565933368,0.5030171123063467
0,0,1,33,18.0,0.017,0.1965143102736371,0.2249810519267741
0,-1,1,43,29.0,0.0005931034482758621,0.09821272019981032,0.101739200345092
1,0,1,40,5.0,0.8706,0.24907097184050694,0.267519780228284
0,0,1,39,50.0,0.594618,0.12427581769482428,0.1571630715791563
0,0,1,40,10.0,0.956,0.2320235033023522,0.255434379032218
0,-1,1,39,30.0,0.06979333333333333,0.09352698104342383,0.09296972856774258
0,2,1,40,13.0,0.47828461538461536,0.532796815377234,0.47325303390593354
0,-1,1,50,50.0,0.004224,0.07260451563381412,0.06209720051335335
0,-1,1,55,22.0,0.003440909090909091,0.12128046555967617,0.137715936633993
0,0,1,63,26.0,1.0051,0.21549968169662137,0.25328734654909024
1,0,1,51,5.0,0.80394,0.2677190460120712,0.28498885695815857
1,0,1,55,11.0,0.47014545454545453,0.25296822158972293,0.2768387670610156
0,-2,1,49,35.0,0.07858857142857142,0.04887806849284096,-0.01576964157866037
0,-1,1,48,18.0,0.007188888888888889,0.1226436318882157,0.13626757239910736
0,0,1,50,12.0,0.98755,0.2412640274566094,0.2664811973991322
1,-1,1,51,46.0,0.000708695652173913,0.07843337822838066,0.07335361935474019
1,2,1,52,25.0,0.11944,0.5033848136914607,0.46330524564978387
0,-1,1,58,5.0,1.21048,0.16295137195371287,0.1835705943542194
0,0,1,56,35.0,0.7356085714285714,0.17915827870954754,0.22041693920443312
1,0,1,52,2.0,0.80245,0.28062407372316345,0.2938281955603322
0,-2,1,49,29.0,0.013931034482758621,0.054356736994229216,-0.001267160143381213
1,2,1,50,50.0,0.140288,0.3844041980765369,0.399702043900386
0,0,1,57,24.0,0.9335041666666667,0.21284732772252996,0.24859291972031228
0,0,1,52,5.0,0.9168,0.26945755987832753,0.28657695484269263
0,0,1,50,18.0,0.34878888888888887,0.22135653004226127,0.251978715963853
0,-1,1,52,50.0,0.061122,0.0738053283906102,0.06527339628242146
0,0,1,51,11.0,1.0086363636363636,0.24633737229756517,0.2704863755228794
0,-2,1,53,50.0,-2.4e-05,0.03868106201212149,-0.045673453628721994
0,0,1,53,3.0,0.9852333333333333,0.2786460061249248,0.29299921320565303
1,2,1,53,60.0,0.76442,0.34727449429882146,0.38029553516185627
0,0,1,60,8.0,0.615575,0.2723787971034626,0.2920304972013255
0,0,1,61,27.0,0.056274074074074074,0.20941479997670392,0.2476940705408089
0,0,1,56,3.0,1.0919333333333334,0.2840136904140226,0.29776350685925523
1,1,0,22,2.0,0.4749,0.3505146746822353,0.34402153981434636
0,2,0,23,2.0,0.95875,0.5210436618229171,0.45814458549455794
1,2,1,56,9.0,0.5433333333333333,0.5860474558792922,0.5083309210153312
0,-1,1,59,16.0,0.00901875,0.13788788076706043,0.15857080960740835
0,0,0,23,9.0,0.9747444444444444,0.1929793079474893,0.21615512822871052
1,1,0,24,6.0,0.0,0.3376563311716993,0.3375294146265617
0,-1,0,24,2.0,0.62545,0.12095868448629378,0.12212783999205937
0,-1,0,25,12.0,0.006891666666666667,0.10328670533011701,0.0995451354844615
0,0,0,27,2.0,0.98335,0.22016908164618187,0.2394270814413391
1,0,0,28,13.0,0.9246769230769231,0.18828455802374494,0.21442729669452804
0,0,0,27,9.0,0.20583333333333334,0.1985522653843787,0.22250751976684674
0,-2,0,27,43.0,0.0009046511627906977,0.03184743051593902,-0.08474310395775683
0,-2,0,27,36.0,0.0,0.0361329941460677,-0.06782354228326451
0,0,0,22,1.0,0.9791,0.21580871111036976,0.233903672257882
0,-1,0,25,21.0,0.003085714285714286,0.08872908743861001,0.0777914133315428
0,-2,0,30,12.0,0.006308333333333333,0.056832734687871506,-0.00504932288854576
0,0,0,30,12.0,1.00865,0.19390605533420252,0.22002057270280934
0,2,0,30,10.0,0.92162,0.499204261411719,0.4499246287725908
1,2,0,28,6.0,0.09448333333333334,0.5134455891651342,0.4564167539603755
0,-2,0,25,2.0,0.0,0.064968027494225,0.011180990080915887
0,-2,0,26,20.0,0.0,0.047702865877799004,-0.030738356340387518
1,0,0,26,9.0,0.03631111111111111,0.19714776936547354,0.2209194218823127
0,0,0,28,22.0,0.24246363636363635,0.1639371916313666,0.19267357454160933
0,0,0,40,18.0,0.12512777777777778,0.19025628374397557,0.22139907011287074
0,0,0,31,32.0,0.2407875,0.14315052725566124,0.17326706580307957
0,-1,0,29,28.0,0.026946428571428573,0.0813204687460294,0.06722424319518669
0,-1,0,30,13.0,0.003046153846153846,0.10567997345096243,0.1050685446679186
1,1,0,30,28.0,0.0,0.26281564410561026,0.2938822366710758
0,0,0,30,5.0,1.735,0.21515282480488,0.2369401343773017
0,-1,0,33,20.0,0.050555,0.09623422736446541,0.09291327664702842
0,-2,0,33,32.0,0.00850625,0.04085665805325226,-0.04862663401920744
0,-1,0,37,9.0,0.02588888888888889,0.11930560571444347,0.12585355081650976
0,2,0,34,18.0,0.0017444444444444445,0.4707485596530879,0.4369403783970215
0,0,0,35,14.0,0.4446,0.19498838735292282,0.22312690164705323
0,0,0,36,33.0,0.13316060606060606,0.1463167661499202,0.17879047498653666
1,1,0,25,9.0,0.0,0.3271916284424604,0.3318662717934562
0,0,0,27,18.0,0.2971666666666667,0.17316040656297266,0.20075379761392803
0,-2,0,38,20.0,0.028125,0.05276551643641131,-0.011681181725978845
0,-1,0,38,27.0,0.011014814814814814,0.08897438224397282,0.08393420439520635
0,0,0,23,6.0,0.8545833333333334,0.20185220411210633,0.2234063689463501
0,0,0,26,8.0,0.312325,0.20011949404569604,0.2233365021215259
1,2,0,29,25.0,0.005524,0.42749612564147943,0.4120803272998589
0,2,0,32,27.0,1.0234777777777777,0.42485751736293953,0.41201046047503465
0,0,0,40,17.0,0.09083529411764706,0.19314912016910019,0.22381615035208394
0,0,0,36,25.0,1.014508,0.1659743650376015,0.19812711690024218
0,-1,0,38,36.0,0.0027611111111111113,0.07626243832056995,0.062180482242287644
0,0,0,34,31.0,0.2799,0.1487869672809227,0.1804484396958949
0,1,0,39,20.0,0.0,0.3095162052136126,0.32751175954558787
0,1,0,42,13.0,0.0,0.34408403293137557,0.34919561487368234
0,0,0,49,31.0,0.16915806451612903,0.1663942143854662,0.20426990796390576
0,0,0,34,20.0,0.09626,0.17671225051254677,0.20703632232724004
0,0,0,35,19.0,0.9883,0.18075155982084062,0.2110415004509873
0,-1,0,36,21.0,0.12693333333333334,0.09692173997999108,0.0952604900614174
0,-1,0,36,10.0,0.05788,0.11644427406218767,0.12184837269276251
0,1,0,39,9.0,1.0097777777777779,0.3550261727257017,0.3540996421769329
0,0,0,41,29.0,0.9258551724137931,0.16180486422335896,0.19639928536605972
0,-1,0,42,20.0,0.04025,0.10338770362393579,0.10720615760783492
0,-1,0,40,12.0,0.0027166666666666667,0.11624483250893647,0.12336660375247235
1,0,0,37,13.0,0.3169230769230769,0.2007605334380218,0.22872017765533453
0,0,0,46,15.0,0.2599,0.20763522622193537,0.23817889813771465
0,-2,0,37,22.0,0.06499090909090909,0.05050406582244725,-0.0181034400889393
0,0,0,37,20.0,0.488225,0.18060797123736314,0.2118006159808422
0,-2,0,37,12.0,0.026166666666666668,0.06024594023242769,0.0060673623031926305
0,1,0,37,20.0,-5e-06,0.30574635443283343,0.32433556377651973
0,-1,0,41,10.0,0.01594,0.12107463000761905,0.12978886211543278
0,0,0,43,13.0,0.8420307692307692,0.20941597335738166,0.23824876496253886
1,1,0,55,1.0,0.9193,0.4240750447503995,0.39884585024318336
0,0,0,45,15.0,0.9017333333333334,0.206183009366346,0.23659080025318058
0,0,0,42,6.0,0.48738333333333334,0.23030088428535822,0.25358022875249714
0,1,1,27,13.0,1.023223076923077,0.33719420017024215,0.34007281361131325
0,0,1,22,5.0,0.90384,0.22048048895525993,0.23893401830667096
0,0,1,27,41.0,0.017534146341463414,0.13116243905625788,0.15985961911766636
0,-2,1,29,21.0,0.0,0.0529533984772001,-0.0136924759203568
0,-1,1,30,14.0,0.0092,0.11382543978977334,0.11735013143434715
1,2,1,31,8.0,0.3521875,0.5362053870765692,0.471045554141193
1,1,1,31,3.0,0.36386666666666667,0.3884743690271138,0.3705960075415814
0,-1,1,32,20.0,0.0038,0.10465264104998803,0.10602384576813612
0,1,1,31,55.0,0.031847272727272724,0.1939507630533765,0.24490783510249545
1,1,1,24,8.0,-0.0182625,0.3522816351963649,0.34739392115377704
0,0,1,25,5.0,0.98714,0.22507731386170127,0.24369831196027314
0,1,1,26,3.0,0.8199666666666666,0.37801587993023583,0.3626555181189111
0,-1,1,26,10.0,0.02724,0.11784796073462252,0.12066606085306368
0,0,1,27,7.0,0.0317,0.22167036225994413,0.24204034725091486
0,-1,1,32,22.0,0.0618,0.10120526094591846,0.10118968528970973
1,1,1,25,3.0,0.0,0.37593738841397156,0.3610674202343771
0,-2,1,28,25.0,0.089212,0.048917595983347203,-0.024948894761743612
0,1,1,28,2.0,0.94765,0.38660408817800784,0.3682487941271924
0,0,1,29,21.0,0.5662142857142857,0.18248050826065657,0.2113774196709983
0,1,1,29,36.0,0.0,0.25208544679760997,0.287656163878478
0,0,1,29,17.0,0.13570588235294118,0.1938861856246924,0.22104574062785107
0,0,1,29,1.0,0.9363,0.24485518150249366,0.2597190244552621
1,0,1,30,28.0,0.11168571428571429,0.16500255330089558,0.19604595588104
1,0,1,22,3.0,0.16403333333333334,0.2269648017609546,0.24376817878509735
0,0,1,24,2.0,0.7555,0.23340907328689006,0.24936145479337865
1,0,1,26,1.0,0.6376,0.23997951665921885,0.25495473080166
0,0,1,26,8.0,0.004375,0.21695879221525585,0.23803516912716763
0,0,1,29,36.0,0.30554722222222225,0.14434352081223903,0.17512121608280043
0,1,1,31,25.0,-0.00064,0.29640892319600826,0.3174202422788912
0,-1,1,33,17.0,0.0162,0.11088755771506421,0.11486318437030973
1,0,1,33,8.0,0.9247875,0.22766735833456903,0.24915185431890602
0,0,1,33,13.0,0.3019307692307692,0.21167190225311344,0.23706645312284005
0,0,1,34,26.0,0.12432307692307693,0.1752697863629725,0.2072325078976026
0,1,1,31,2.0,1.0838,0.39291864333863263,0.37301308778079456
1,2,1,32,40.0,0.469245,0.39090805678586715,0.39528708437090493
0,-1,1,33,22.0,0.0026636363636363637,0.10201310313068757,0.10277778317424378
0,0,1,27,18.0,0.9583944444444444,0.18826512981824667,0.21545246461956977
0,0,1,29,1.0,0.9893,0.24485518150249366,0.2597190244552621
0,-1,1,53,50.0,0.034724,0.07441256592209823,0.06686149416695553
0,0,1,35,5.0,0.95632,0.2408871390799945,0.2595792908056137
0,-2,1,36,18.0,0.08508333333333333,0.059190502247626516,0.004675449989021169
0,1,1,39,37.0,0.00981891891891892,0.26547707628005196,0.3011200624846053
0,0,1,37,36.0,0.19010555555555556,0.15330968042927134,0.18782599915907286
0,0,1,41,23.0,0.1471391304347826,0.19297820418290149,0.22560043380698058
0,1,1,45,27.0,0.0,0.31477268142302983,0.3348194521839416
0,-2,1,35,15.0,0.03879333333333333,0.0618718646125899,0.01033859282212668
0,-2,1,37,17.0,0.0,0.0607416812048307,0.008680628112768402
0,-2,1,41,1.0,0.3311,0.08284155505303833,0.053706303478315676
0,-1,1,47,21.0,0.040080952380952384,0.11583381898193336,0.12742823379693374
0,-2,1,39,27.0,0.039437037037037034,0.05178624809751841,-0.01231397851029542
