simulation,lower,upper,cover
2515,2.5778756091425303,3.62212439085747,True
2516,2.3866988445571513,3.679967822109515,True
2517,2.6392789580429814,3.894054375290352,True
2518,2.2563715616229763,3.476961771710357,False
2519,2.4253781469271463,3.974621853072854,True
2520,2.6002240660444977,3.866442600622169,True
2521,3.3825364729635847,4.550796860369749,True
2522,2.6804093174970705,3.9862573491695965,True
2523,2.7986997665621627,4.001300233437838,True
2524,2.538130479632806,3.795202853700527,True
2525,2.4998444661699066,3.76682220049676,True
2526,3.37787560914253,4.422124390857469,True
2527,2.911170386046617,4.222162947286717,True
2528,3.172741338845496,4.360591994487837,True
2529,2.8181759847445518,4.115157348588782,True
2530,2.9647004675430035,4.16863286579033,True
2531,2.862256034880273,4.337743965119728,True
2532,2.8558255192669977,4.010841147399669,True
2533,2.982914924461622,4.217085075538378,True
2534,2.535213405909582,3.9314532607570847,True
2535,2.605562893795129,3.9944371062048707,True
2536,2.971995158271102,4.294671508395565,True
2537,3.2544169865339594,4.612249680132707,True
2538,3.4241346778506334,4.709198655482699,True
2539,3.07558148534631,4.2577518479870236,True
2540,2.636236464392908,4.097096868940426,True
2541,2.8301220526792954,3.8365446139873716,True
2542,2.91367896806308,4.0863210319369205,True
2543,3.261847966729759,4.538152033270241,True
2544,3.240397964290003,4.626268702376663,True
2545,2.6909446812951305,4.042388652038203,True
2546,3.2997025611533957,4.700297438846604,True
2547,2.903876063409029,4.229457269924304,True
2548,2.3537478972044967,3.5129187694621695,True
2549,2.3825364729635847,3.550796860369749,True
2550,2.8485436003601317,4.084789732973202,True
2551,2.5392679456544807,3.8607320543455197,True
2552,2.342185099214309,3.657814900785691,True
2553,2.864301241546346,4.069032091786988,True
2554,3.226656996251763,4.640009670414903,True
2555,2.9410241867991744,3.992309146534159,True
2556,2.884842651411218,4.181824015255448,True
2557,3.670720949765822,4.8626123835675115,False
2558,2.5690461124614306,3.83095388753857,True
2559,2.9647004675430035,4.16863286579033,True
2560,2.189679887657112,3.4769867790095548,False
2561,2.342737077293698,3.5905962560396354,True
2562,3.3583442909682932,4.57498904236504,True
2563,2.80351345340474,4.1298198799285935,True
2564,3.1704479828376204,4.629552017162379,True
2565,2.6727236156260243,3.7939430510406424,True
2566,2.578399740913425,4.021600259086575,True
2567,3.346511499282003,4.78682183405133,True
2568,2.3798061638518426,3.6201938361481574,True
2569,2.371995158271102,3.6946715083955644,True
2570,3.2167491312180037,4.71658420211533,True
2571,3.1023088035653856,4.297691196434615,True
2572,2.585093765551098,4.014906234448902,True
2573,3.0473716610721846,4.419295005594482,True
2574,3.111170386046617,4.422162947286717,True
2575,2.4796544271175467,3.8536789062157863,True
2576,3.2060569489593576,4.327276384373976,True
2577,2.584475192636215,3.8155248073637855,True
2578,2.6241346778506336,3.9091986554826996,True
2579,3.350533061383801,4.716133605282865,True
2580,3.078644388554225,4.321355611445775,True
2581,2.8895231047195478,4.2438102286137855,True
2582,3.0473716610721846,4.419295005594482,True
2583,3.4250109576349597,4.641655709031706,True
2584,2.937814188001864,4.262185811998137,True
2585,2.4282095355493043,3.5717904644506957,True
2586,2.5305269428080095,3.8028063905253235,True
2587,3.0908013445173004,4.375865322149366,True
2588,3.439278958042981,4.694054375290352,True
2589,3.4814533375663066,4.451879995767027,True
2590,3.2181392541534835,4.581860745846516,True
2591,2.937814188001864,4.262185811998137,True
2592,3.2442852121144106,4.422381454552257,True
2593,2.8014210850661625,4.1985789149338375,True
2594,3.576712908572519,4.823287091427481,False
2595,2.8754681255757295,4.257865207757604,True
2596,3.1260081350081,4.407325198325233,True
2597,3.105945624709648,4.360721041957019,True
2598,2.9142645973177554,4.019068736015578,True
2599,3.118546798087702,4.414786535245631,True
2600,2.916378701917982,4.283621298082018,True
2601,2.2150600379057916,3.251606628760875,False
2602,2.943527403209317,4.32313926345735,True
2603,2.855834843313299,4.2108318233533675,True
2604,2.7028876648764553,3.9637790017902117,True
2605,2.607864441647182,3.8588022250194847,True
2606,3.3297253167828766,4.73694134988379,True
2607,2.8149103051560473,3.9850896948439525,True
2608,2.69907194973149,3.767594716935177,True
2609,2.915210267026798,4.151456399639868,True
2610,2.4396318851226573,3.760368114877343,True
2611,2.4774704098502975,3.789196256816369,True
2612,2.952498625567619,4.247501374432382,True
2613,3.0895231047195475,4.443810228613786,True
2614,3.0338327124253412,4.366167287574659,True
2615,2.7633278157243155,4.10333885094235,True
2616,3.133557399377831,4.399775933955502,True
2617,2.855834843313299,4.2108318233533675,True
2618,2.641089653158584,3.9589103468414155,True
2619,2.8701801200714065,4.19648654659526,True
2620,2.9319555049156225,4.001377828417711,True
2621,2.9260081350081,4.2073251983252336,True
2622,2.7053284916044356,4.028004841728897,True
2623,2.5082429597342077,3.8250903735991253,True
2624,2.7341691643141712,3.9324975023524957,True
2625,3.111170386046617,4.422162947286717,True
2626,2.8280190463526687,4.238647620313998,True
2627,2.4547979575367833,3.6785353757965504,True
2628,2.858841344509096,4.141158655490904,True
2629,2.320032177890485,3.6133011554428487,True
2630,3.5082429597342077,4.825090373599126,False
2631,2.7350780803582806,3.998255252975053,True
2632,3.5683602642026084,4.498306402464058,False
2633,2.69907194973149,3.767594716935177,True
2634,3.2469532656181865,4.553046734381813,True
2635,2.3135712104410935,3.6864287895589065,True
2636,2.7524986255676187,4.047501374432382,True
2637,3.1393579539788483,4.527308712687819,True
2638,3.3520999483809875,4.314566718285679,True
2639,3.2848658780499735,4.515134121950027,True
2640,2.7422481520129764,3.9244185146536905,True
2641,3.0943179248522004,4.3056820751478,True
2642,3.1923366239270945,4.407663376072905,True
2643,2.261536194241849,3.6051304724248174,True
2644,2.8485436003601317,4.084789732973202,True
2645,3.0966611490576494,4.436672184275684,True
2646,3.708148398145497,4.75851826852117,False
2647,2.9907562223606203,4.209243777639379,True
2648,2.7907562223606206,4.009243777639379,True
2649,2.7612791057851664,4.238720894214834,True
2650,2.742134792242396,4.12453187442427,True
2651,3.0908013445173004,4.375865322149366,True
2652,2.4392789580429817,3.694054375290352,True
2653,2.9230382282896428,4.143628438377023,True
2654,3.329373643161575,4.537293023505091,True
2655,1.9451152469695705,3.2548847530304297,False
2656,2.580704994405518,3.9526283389278154,True
2657,2.930592755139642,4.269407244860358,True
2658,3.04102927876718,4.225637387899487,True
2659,2.695306883461587,3.97135978320508,True
2660,2.881747307380557,4.118252692619444,True
2661,2.825253669135134,3.9080796641981994,True
2662,2.9161888146525614,4.350477852014105,True
2663,3.001744747024947,4.264921919641719,True
2664,2.80351345340474,4.1298198799285935,True
2665,2.4694272383720985,3.7305727616279016,True
2666,2.858841344509096,4.141158655490904,True
2667,2.880482322231764,4.052851011101569,True
2668,3.767176409859985,4.899490256806681,False
2669,2.7671764098599856,3.8994902568066814,True
2670,3.3866988445571513,4.679967822109515,True
2671,2.882073730463312,4.317926269536688,True
2672,2.4848658780499737,3.7151341219500265,True
2673,2.7023088035653853,3.8976911964346144,True
2674,2.937814188001864,4.262185811998137,True
2675,2.4417870776864423,3.8248795889802243,True
2676,2.2694272383720984,3.5305727616279015,True
2677,3.4452817692585413,4.554718230741459,True
2678,2.83136713420967,4.035299532456996,True
2679,2.687815122439289,3.978851544227378,True
2680,2.915210267026798,4.151456399639868,True
2681,3.0484274136254887,4.351572586374512,True
2682,2.7411900833100735,4.1921432500232605,True
2683,2.452208930526932,3.881124402806401,True
2684,2.3825364729635847,3.550796860369749,True
2685,2.5690461124614306,3.83095388753857,True
2686,3.418139254153483,4.781860745846516,True
2687,2.8971229317869227,4.036210401546411,True
2688,2.523038228289643,3.7436284383770237,True
2689,3.342185099214309,4.6578149007856915,True
2690,3.1647004675430033,4.36863286579033,True
2691,3.240397964290003,4.626268702376663,True
2692,2.3798061638518426,3.6201938361481574,True
2693,3.3135712104410935,4.6864287895589065,True
2694,2.669925515955613,4.063407817377721,True
2695,3.117757163854957,4.215576169478376,True
2696,2.4774704098502975,3.789196256816369,True
2697,2.3202837190114773,3.8130496143218564,True
2698,3.1489326425048128,4.384400690828521,True
2699,2.486688867447903,3.84664446588543,True
2700,2.628817589366986,3.704515743966347,True
2701,2.858841344509096,4.141158655490904,True
2702,2.8401054372179733,3.9598945627820266,True
2703,2.8642118476663687,4.002454819000298,True
2704,3.2408135409573693,4.492519792375964,True
2705,2.373731297623337,3.759602035709997,True
2706,3.4329666929248166,4.63369997374185,True
2707,2.6083727872211147,3.7916272127788857,True
2708,2.6307510680610866,4.03591559860558,True
2709,2.839408005512162,4.027258661154504,True
2710,2.9438458942377093,4.389487439095624,True
2711,2.6241346778506336,3.9091986554826996,True
2712,2.918546798087702,4.214786535245632,True
2713,2.9920128294764634,4.34132050385687,True
2714,2.5690461124614306,3.83095388753857,True
2715,3.118619963728,4.281380036272001,True
2716,3.110407974582817,4.289592025417184,True
2717,3.204797146299473,4.461869520367194,True
2718,3.220287071872377,4.44637959479429,True
2719,3.425227396179673,4.774772603820327,True
2720,2.239631885122657,3.5603681148773427,True
2721,2.602064991802994,3.9312683415303393,True
2722,2.4417870776864423,3.8248795889802243,True
2723,3.5125265686833673,4.6208067646499655,False
2724,2.546585248268953,3.8534147517310475,True
2725,2.545827131399171,3.787506201934162,True
2726,2.8002240660444975,4.066442600622169,True
2727,3.1023088035653856,4.297691196434615,True
2728,3.1023088035653856,4.297691196434615,True
2729,2.662706976494909,3.8706263568384243,True
2730,2.9907562223606203,4.209243777639379,True
2731,2.7504391047492662,3.9162275619174007,True
2732,3.283361513550513,4.583305153116154,True
2733,2.829516248555924,4.170483751444076,True
2734,2.6943179248522,3.9056820751477996,True
2735,2.9029031310595745,4.363763535607092,True
2736,3.204797146299473,4.461869520367194,True
2737,2.641089653158584,3.9589103468414155,True
2738,2.7561897713862145,4.110476895280452,True
2739,2.884842651411218,4.181824015255448,True
2740,2.9505330613838012,4.316133605282865,True
2741,2.515210267026798,3.7514563996398684,True
2742,2.6562581568541987,4.077075176479135,True
2743,2.5614713647298677,3.8385286352701327,True
2744,2.4547979575367833,3.6785353757965504,True
2745,2.3866988445571513,3.679967822109515,True
2746,3.111170386046617,4.422162947286717,True
2747,2.8487596607894408,3.951240339210559,True
2748,2.9219374232562094,4.078062576743791,True
2749,2.9305927551396422,4.269407244860358,True
2750,2.9554093973342503,4.111257269332416,True
2751,2.8342081950126086,3.899125138320725,True
2752,3.232405283064823,4.30092805026851,True
2753,3.0334937549075915,4.433172911759075,True
2754,2.041089653158585,3.3589103468414154,False
2755,2.5283599700591965,3.9383066966074702,True
2756,2.665844164750381,4.000822501916286,True
2757,3.6234322636939256,4.843234402972741,False
2758,2.970961391700911,4.362371941632422,True
2759,2.5722949602420946,3.694371706424572,True
2760,2.952498625567619,4.247501374432382,True
2761,2.086431107360185,3.3135688926398155,False
2762,2.8181759847445518,4.115157348588782,True
2763,2.7891681766466325,4.144165156686701,True
2764,2.79075622236062,4.009243777639379,True
2765,2.636236464392908,4.097096868940426,True
2766,2.937814188001864,4.262185811998137,True
2767,2.7926748016747664,4.0739918649919,True
2768,3.0754681255757292,4.457865207757604,True
2769,2.829516248555924,4.170483751444076,True
2770,3.0516628283402447,4.281670504993088,True
2771,3.156765597027259,4.376567736306074,True
2772,2.7352134059095814,4.131453260757085,True
2773,2.7039169371662033,3.82941639616713,True
2774,2.8367259607894963,4.163274039210504,True
2775,2.9751720234239585,4.224827976576042,True
2776,2.9163787019179814,4.283621298082019,True
2777,2.8701801200714065,4.19648654659526,True
2778,3.1260081350081,4.407325198325233,True
2779,2.484842651411218,3.7818240152554488,True
2780,3.239631885122657,4.560368114877343,True
2781,3.2774153848214826,4.322584615178517,True
2782,2.9305927551396422,4.269407244860358,True
2783,2.943527403209317,4.32313926345735,True
2784,2.749126191199947,4.117540475466719,True
2785,2.23317779950324,3.5001555338300934,True
2786,2.470180120071406,3.7964865465952604,True
2787,2.782536472963584,3.950796860369749,True
2788,2.8212348476735563,4.245431818993111,True
2789,2.569046112461431,3.8309538875385694,True
2790,3.076005883448807,4.39066078321786,True
2791,2.6980979030719663,4.035235430261367,True
2792,3.04102927876718,4.225637387899487,True
2793,3.189158852600331,4.3441744807330025,True
2794,2.79075622236062,4.009243777639379,True
2795,3.3509445300263403,4.4490554699736595,True
2796,3.25250489114783,4.414161775518837,True
2797,2.5394718985644005,4.060528101435599,True
2798,2.7024596710442887,4.230873662289045,True
2799,2.7751720234239583,4.0248279765760415,True
2800,2.3866988445571513,3.679967822109515,True
2801,2.709381372209489,4.09061862779051,True
2802,2.909515489857656,4.35715117680901,True
2803,2.8212348476735563,4.245431818993111,True
2804,2.768202470333641,4.165130862999693,True
2805,2.8223832419350705,4.1776167580649295,True
2806,2.5009807139002103,3.8323526194331228,True
2807,2.663356602488519,3.9366433975114807,True
2808,2.9136319885584134,3.8863680114415864,True
2809,2.507480207624036,3.7591864590426307,True
2810,2.4469532656181867,3.7530467343818135,True
2811,2.8234322636939253,4.043234402972741,True
2812,3.6953068834615865,4.971359783205079,False
2813,3.2361786641131665,4.430488002553501,True
2814,2.3663000262581506,3.567033307075183,True
2815,3.0544816431323323,4.612185023534335,True
2816,3.006056948959358,4.127276384373976,True
2817,2.6239407415091827,4.042725925157484,True
2818,3.394177521175664,4.672489145491003,True
2819,2.7451152469695703,4.0548847530304295,True
2820,2.8824595245332807,4.250873808800053,True
2821,2.2997025611533957,3.7002974388466043,True
2822,2.8223832419350705,4.1776167580649295,True
2823,2.545827131399171,3.787506201934162,True
2824,2.5561897713862143,3.9104768952804525,True
2825,2.5309679082130123,3.7356987584536543,True
2826,2.492299672220357,3.7743669944463094,True
2827,2.881747307380557,4.118252692619444,True
2828,2.9793056795336352,4.287360987133032,True
2829,3.2181759847445512,4.515157348588782,True
2830,3.3495352170672232,4.650464782932777,True
2831,2.8629691083634126,4.203697558303254,True
2832,3.2848658780499735,4.515134121950027,True
2833,2.8256330055536907,4.107700327779643,True
2834,2.986698844557152,4.279967822109515,True
2835,2.5038341455233737,3.8961658544766267,True
2836,3.5926748016747667,4.8739918649919005,False
2837,3.15335553411457,4.513311132552097,True
2838,2.4543576629225385,3.7456423370774616,True
2839,3.418139254153483,4.781860745846516,True
2840,3.1411977749805153,4.392135558352818,True
2841,3.204797146299473,4.461869520367194,True
2842,3.417157934087942,4.649508732578724,True
2843,2.6239407415091827,4.042725925157484,True
2844,2.957611347961797,4.3090553187048695,True
2845,2.8481825244297925,4.285150808903541,True
2846,3.5074802076240363,4.759186459042631,False
2847,3.3142645973177554,4.4190687360155785,True
2848,2.4469532656181867,3.7530467343818135,True
2849,3.05953100530561,4.273802328027723,True
2850,2.4796544271175467,3.8536789062157863,True
2851,2.948932642504813,4.184400690828521,True
2852,3.12146462420345,4.3452020424632165,True
2853,2.9783997409134253,4.421600259086575,True
2854,2.8002240660444975,4.066442600622169,True
2855,3.0687316584696607,4.397935008197006,True
2856,2.902454231672823,4.297545768327177,True
2857,3.1260081350081,4.407325198325233,True
2858,3.0362209982097883,4.297112335123544,True
2859,2.782108258757355,4.1512250745759784,True
2860,3.02864021679492,4.304693116538413,True
2861,3.2543576629225384,4.545642337077462,True
2862,2.6445737092588137,4.022092957407853,True
2863,3.0837724380825993,4.249560895250734,True
2864,2.9411977749805156,4.192135558352818,True
2865,2.0137426508304035,3.3195906825029295,False
2866,2.956765597027259,4.176567736306075,True
2867,2.918546798087702,4.214786535245632,True
2868,3.0064199095253255,4.326913423808008,True
2869,3.372101597186239,4.627898402813761,True
2870,3.3350780803582807,4.598255252975052,True
2871,3.001744747024947,4.264921919641719,True
2872,3.342256403920313,4.457743596079687,True
2873,3.1324639895822273,4.53420267708444,True
2874,2.0137426508304035,3.3195906825029295,False
2875,2.884842651411218,4.181824015255448,True
2876,3.3206116918319823,4.679388308168018,True
2877,3.261847966729759,4.538152033270241,True
2878,2.9505330613838012,4.316133605282865,True
2879,3.3621037228326616,4.504562943834005,True
2880,2.7524986255676187,4.047501374432382,True
2881,3.372101597186239,4.627898402813761,True
2882,2.542134792242396,3.9245318744242708,True
2883,2.4848658780499737,3.7151341219500265,True
2884,3.2563715616229763,4.476961771710357,True
2885,2.538130479632806,3.795202853700527,True
2886,2.8415215277422163,4.291811805591117,True
2887,2.576712908572519,3.8232870914274812,True
2888,3.017157934087942,4.249508732578724,True
2889,3.5695119974465,4.763821335886834,False
2890,2.605562893795129,3.9944371062048707,True
2891,3.25250489114783,4.414161775518837,True
2892,2.7200321778904852,4.013301155442848,True
2893,3.220287071872377,4.44637959479429,True
2894,2.8417870776864422,4.224879588980224,True
2895,3.061536194241849,4.405130472424818,True
2896,2.6804093174970705,3.9862573491695965,True
2897,3.286698265966912,4.313301734033088,True
2898,2.884842651411218,4.181824015255448,True
2899,3.2971229317869226,4.436210401546411,True
2900,3.0094037439603647,4.257262922706302,True
2901,3.371995158271102,4.694671508395564,True
2902,2.785213464754368,4.081453201912298,True
2903,2.8629691083634126,4.203697558303254,True
2904,2.647559242776589,3.819107423890078,True
2905,2.5633278157243162,3.9033388509423506,True
2906,2.998622171582289,4.0680444950843775,True
2907,2.7778370527132834,4.088829613953383,True
2908,2.903876063409029,4.229457269924304,True
2909,2.6980979030719663,4.035235430261367,True
2910,2.9505330613838012,4.316133605282865,True
2911,2.7663000262581505,3.967033307075183,True
2912,3.210803743183631,4.522529590149702,True
2913,2.441787077686442,3.8248795889802247,True
2914,2.7926748016747664,4.0739918649919,True
2915,3.542256403920313,4.657743596079686,False
2916,2.2252273961796734,3.5747726038203265,True
2917,2.9411977749805156,4.192135558352818,True
2918,2.6870812305378307,3.8462521027955026,True
2919,3.0516628283402447,4.281670504993088,True
2920,3.2848658780499735,4.515134121950027,True
2921,3.137387616432489,4.329279050234178,True
2922,2.9991774980837143,4.334155835249619,True
2923,2.6586794961431304,4.007987170523537,True
2924,3.272336711573975,4.460996621759358,True
2925,3.160463511175667,4.506203155491,True
2926,2.991851064963024,4.4081489350369765,True
2927,2.6878151224392886,3.9788515442273784,True
2928,2.864301241546346,4.069032091786988,True
2929,2.695306883461587,3.97135978320508,True
2930,2.8563715616229763,4.076961771710357,True
2931,2.91367896806308,4.0863210319369205,True
2932,3.001744747024947,4.264921919641719,True
2933,3.1904944565643025,4.609505543435698,True
2934,2.63166166921233,3.9016716641210034,True
2935,2.2608425741138203,3.4058240925528467,False
2936,3.4250109576349597,4.641655709031706,True
2937,2.3350780803582807,3.598255252975053,True
2938,2.63136713420967,3.8352995324569967,True
2939,3.0943179248522004,4.3056820751478,True
2940,2.6445737092588137,4.022092957407853,True
2941,3.153985427470988,4.446014572529012,True
2942,2.2596537553181357,3.7403462446818643,True
2943,3.133557399377831,4.399775933955502,True
2944,2.470180120071406,3.7964865465952604,True
2945,3.02501095763496,4.241655709031707,True
2946,2.7341691643141712,3.9324975023524957,True
2947,2.5320307959946398,3.8679692040053606,True
2948,2.6888023350495582,4.111197664950441,True
2949,2.5212720954312755,3.6120612379020582,True
2950,3.2198857492383777,4.646780917428289,True
2951,3.1727413388454955,4.360591994487837,True
2952,2.982914924461622,4.217085075538378,True
2953,2.923620075261626,3.876379924738374,True
2954,2.8367259607894963,4.163274039210504,True
2955,2.66305865011621,4.070274683217123,True
2956,2.971995158271102,4.294671508395565,True
2957,2.3066022115731766,3.6933977884268234,True
2958,2.5471489888984307,3.719517677768236,True
2959,2.470180120071406,3.7964865465952604,True
2960,3.0137426508304035,4.3195906825029295,True
2961,2.587750319867293,3.9455830134660403,True
2962,2.2838663947171347,3.649466938616199,True
2963,2.2997025611533957,3.7002974388466043,True
2964,2.915210267026798,4.151456399639868,True
2965,3.2108037431836314,4.522529590149702,True
2966,2.4020649918029937,3.73126834153034,True
2967,2.7163787019179817,4.083621298082019,True
2968,2.8315829600612057,3.968417039938794,True
2969,2.7613523796860022,4.171980953647331,True
2970,2.568746868820345,3.631253131179655,True
2971,2.372101597186239,3.627898402813761,True
2972,2.8563715616229763,4.076961771710357,True
2973,2.7234483986188196,4.07655160138118,True
2974,3.1090667633875304,4.224266569945803,True
2975,3.001744747024947,4.264921919641719,True
2976,2.9793056795336352,4.287360987133032,True
2977,2.9572740748425157,4.376059258490818,True
2978,3.076005883448807,4.39066078321786,True
2979,2.947452886124669,4.052547113875331,True
2980,2.417157934087942,3.6495087325787243,True
2981,3.0362209982097883,4.297112335123544,True
2982,3.078644388554225,4.321355611445775,True
2983,2.868546739242915,4.264786594090419,True
2984,3.1411977749805153,4.392135558352818,True
2985,3.31696831256988,4.48303168743012,True
2986,3.1751204110197757,4.558212922313558,True
2987,3.1615552978474843,4.238444702152516,True
2988,3.2980979030719664,4.635235430261368,True
2989,2.5948695275751823,3.938463805758151,True
2990,2.304499124821617,3.36216754184505,False
2991,3.1293736431615757,4.337293023505091,True
2992,3.2256330055536906,4.507700327779643,True
2993,3.2694272383720984,4.5305727616279015,True
2994,2.730592755139642,4.069407244860358,True
2995,2.4252273961796735,3.7747726038203266,True
2996,2.83317779950324,4.100155533830094,True
2997,3.017157934087942,4.249508732578724,True
2998,2.585093765551098,4.014906234448902,True
2999,2.8558348433132985,4.2108318233533675,True
3000,3.3576113479617966,4.70905531870487,True
3001,2.3793056795336347,3.6873609871330317,True
3002,2.663356602488519,3.9366433975114807,True
3003,2.8998444661699065,4.16682220049676,True
3004,2.695306883461587,3.97135978320508,True
3005,2.6241346778506336,3.9091986554826996,True
3006,2.91367896806308,4.0863210319369205,True
3007,2.7378141880018636,4.062185811998136,True
3008,3.1647004675430033,4.36863286579033,True
3009,2.6754076053733593,4.1245923946266405,True
3010,2.5215725218341665,3.9450941448325003,True
3011,3.314264597317755,4.4190687360155785,True
3012,2.597329332817981,4.0693373338486865,True
3013,2.662706976494909,3.8706263568384243,True
3014,2.6469898742400226,3.8863434590933106,True
3015,2.7234483986188196,4.076551601381181,True
3016,2.970961391700911,4.362371941632422,True
3017,2.7947209229863605,4.271945743680305,True
3018,2.742737077293698,3.9905962560396353,True
3019,3.2060569489593576,4.327276384373976,True
3020,2.662706976494909,3.8706263568384243,True
3021,2.20351345340474,3.5298198799285934,True
3022,3.0544169865339597,4.412249680132708,True
3023,3.1320307959946394,4.46796920400536,True
3024,2.197193609474677,3.46947305719199,False
3025,2.8475592427765886,4.019107423890078,True
3026,3.2485436003601316,4.484789732973201,True
3027,3.049203139630251,4.217463527036416,True
3028,2.903876063409029,4.229457269924304,True
3029,3.2898548197813327,4.776811846885334,True
3030,3.2983283358789963,4.56833833078767,True
3031,2.5007021039020563,3.699297896097944,True
3032,2.8212348476735563,4.245431818993111,True
3033,2.903876063409029,4.229457269924304,True
3034,2.918546798087702,4.214786535245632,True
3035,2.8149103051560473,3.9850896948439525,True
3036,3.3509445300263403,4.4490554699736595,True
3037,2.3644904295638214,3.6355095704361786,True
3038,2.9808925761099223,4.152440757223411,True
3039,3.1393579539788483,4.527308712687819,True
3040,2.380704994405518,3.7526283389278157,True
3041,3.012521356975876,4.387478643024124,True
3042,3.001744747024947,4.264921919641719,True
3043,2.585838224481163,3.74749510885217,True
3044,2.799237319984816,3.934096013348517,True
3045,2.3504912674212757,3.582842065912058,True
3046,2.5778370527132837,3.888829613953383,True
3047,2.83317779950324,4.100155533830094,True
3048,3.495437056165995,4.6378962771673375,True
3049,2.461847966729759,3.738152033270241,True
3050,2.9319555049156225,4.001377828417711,True
3051,3.547148988898431,4.719517677768236,False
3052,3.0837724380825993,4.249560895250734,True
3053,3.1005097431933186,4.232823590140015,True
3054,2.432966692924817,3.6336999737418494,True
3055,3.5009807139002103,4.832352619433124,False
3056,3.417157934087942,4.649508732578725,True
3057,3.208225002692705,4.191774997307296,True
3058,3.210803743183631,4.522529590149702,True
3059,2.4417870776864423,3.8248795889802243,True
3060,3.197193609474677,4.4694730571919905,True
3061,2.8895736063444772,4.110426393655523,True
3062,2.8153245435461196,4.18467545645388,True
3063,3.677415384821483,4.722584615178517,False
3064,2.758344290968293,3.9749890423650402,True
3065,2.821234847673556,4.245431818993111,True
3066,2.45360093989538,3.4130657267712863,False
3067,2.678844169961618,3.8544891633717153,True
3068,3.0362209982097883,4.297112335123544,True
3069,2.1705600247278194,3.229439975272181,False
3070,2.5690461124614306,3.83095388753857,True
3071,3.204797146299473,4.461869520367194,True
3072,2.749126191199947,4.117540475466719,True
3073,2.723448398618819,4.076551601381181,True
3074,2.607690853465841,3.6589758132008257,True
3075,2.5320307959946398,3.8679692040053606,True
3076,3.1489326425048128,4.384400690828521,True
3077,2.8223832419350705,4.1776167580649295,True
3078,3.394177521175664,4.672489145491003,True
3079,2.87546812557573,4.257865207757604,True
3080,3.7125265686833675,4.820806764649966,False
3081,2.584475192636215,3.8155248073637855,True
3082,3.0549058551674997,4.478427478165833,True
3083,3.1489326425048128,4.384400690828521,True
3084,3.1411977749805153,4.392135558352818,True
3085,2.8077748581599686,3.9255584751733648,True
3086,2.7504912674212756,3.982842065912058,True
3087,2.8774704098502975,4.189196256816369,True
3088,2.810803743183631,4.1225295901497025,True
3089,3.802231062054825,4.864435604611841,False
3090,2.8549058551675,4.278427478165834,True
3091,2.6376280583675777,4.029038608299089,True
3092,2.8280190463526687,4.238647620313998,True
3093,2.372101597186239,3.627898402813761,True
3094,2.5778370527132837,3.888829613953383,True
3095,2.2181759847445512,3.515157348588782,True
3096,2.6062735069407648,3.5937264930592354,True
3097,2.4848658780499737,3.7151341219500265,True
3098,2.414514675298602,3.8521519913680646,True
3099,2.4659039866514822,3.600762680015184,True
3100,2.9297253167828767,4.33694134988379,True
3101,2.998673468109113,4.401326531890887,True
3102,2.2618479667297593,3.5381520332702405,True
3103,3.1411977749805153,4.392135558352818,True
3104,2.5948695275751823,3.938463805758151,True
3105,2.6083727872211147,3.7916272127788857,True
3106,2.4627069764949088,3.670626356838425,True
3107,2.7599671726919635,4.040032827308036,True
3108,3.0966611490576494,4.436672184275684,True
3109,3.2971229317869226,4.436210401546411,True
3110,3.196302441696746,4.537030891636587,True
3111,3.371995158271102,4.694671508395564,True
3112,2.633832712425341,3.9661672875746588,True
3113,2.5539854274709883,3.846014572529012,True
3114,2.7105607175126507,3.9561059491540163,True
3115,2.907480207624036,4.159186459042631,True
3116,2.9920128294764634,4.34132050385687,True
3117,2.6428488231909895,4.090484510142344,True
3118,2.9305927551396422,4.269407244860358,True
3119,3.1214646242034503,4.3452020424632165,True
3120,3.3053284916044356,4.628004841728898,True
3121,2.970961391700911,4.362371941632422,True
3122,2.994177521175664,4.272489145491003,True
3123,2.758344290968293,3.9749890423650402,True
3124,2.7275108545089974,4.005822478824336,True
3125,2.947452886124669,4.052547113875331,True
3126,3.6658497435175974,4.6674835898157365,False
3127,2.424134677850634,3.7091986554827,True
3128,3.0250109576349598,4.241655709031707,True
3129,2.9849234526224273,4.348409880710905,True
3130,3.3791932353500336,4.487473431316633,True
3131,2.3214646242034496,3.5452020424632167,True
3132,3.1324639895822273,4.53420267708444,True
3133,2.979305679533635,4.287360987133032,True
3134,3.4111240412191233,4.788875958780876,True
3135,2.8740188486934324,4.125981151306568,True
3136,3.3373876164324887,4.5292790502341775,True
3137,2.5207368720047443,4.079263127995255,True
3138,2.4094037439603646,3.657262922706302,True
3139,2.80351345340474,4.1298198799285935,True
3140,3.342737077293698,4.590596256039635,True
3141,2.8513857607400155,4.1486142392599845,True
3142,3.3135712104410935,4.6864287895589065,True
3143,2.918546798087702,4.214786535245632,True
3144,2.395509822514576,3.604490177485424,True
3145,2.790826347363046,3.9425069859702875,True
3146,2.4570605906545944,3.942939409345406,True
3147,2.4998444661699066,3.76682220049676,True
3148,3.3206116918319823,4.679388308168018,True
3149,2.4937968445090006,3.8395364888243324,True
3150,2.8513857607400155,4.1486142392599845,True
3151,3.4020649918029937,4.731268341530339,True
3152,2.5422564039203133,3.657743596079687,True
3153,2.530160163003261,3.6031731703300727,True
3154,2.7926748016747664,4.0739918649919,True
